page,country,clicks,impressions,ctr,position
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A2%D7%99-%D7%A4%D7%95%D7%9C%D7%99%D7%90%D7%A7-%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A2%D7%9C-%D7%A1%D7%99%D7%95%D7%9D-%D7%94%D7%A2%D7%A1%D7%A7%D7%94-%D7%91%D7%90%D7%AA%D7%A8-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98-%D7%90%D7%99%D7%A8%D7%95%D7%98%D7%99.pdf,isr,0,4,0.00%,54.8
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%90%D7%95%D7%A8%D7%9F-%D7%A9%D7%92%D7%91-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%A8%D7%95%D7%A4%D7%94-%D7%9C%D7%9E%D7%97%D7%9C%D7%AA-%D7%94%D7%93%D7%95%D7%A9%D7%9F-%D7%9C%D7%99%D7%9C%D7%93-%D7%91%D7%9F-11.pdf,isr,0,1,0.00%,25.0
https://jus-tice.co.il/wp-content/uploads/2019/03/hoksangeoriatsiburit.pdf,isr,0,26,0.00%,54.2
https://jus-tice.co.il/wp-content/uploads/2019/03/hoksangeoriatsiburit.pdf,pse,0,1,0.00%,9.0
https://jus-tice.co.il/wp-content/uploads/2020/01/%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA-%D7%AA%D7%9E%D7%90-38-%D7%AA%D7%90-9086.pdf,isr,0,5,0.00%,58.2
https://jus-tice.co.il/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf,isr,0,1,0.00%,42.0
https://jus-tice.co.il/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf,tur,0,1,0.00%,40.0
https://jus-tice.co.il/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf,usa,0,1,0.00%,24.0
https://jus-tice.co.il/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf,vnm,0,1,0.00%,42.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,aze,0,1,0.00%,29.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,bel,0,1,0.00%,8.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,bra,0,1,0.00%,25.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,esp,0,1,0.00%,24.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,ita,0,2,0.00%,33.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,mys,0,1,0.00%,40.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,pol,0,1,0.00%,34.0
https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,usa,0,14,0.00%,12.7
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,esp,0,1,0.00%,45.0
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,isr,0,66,0.00%,25.3
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,ita,0,1,0.00%,32.0
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,lbn,0,2,0.00%,7.5
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,swe,0,1,0.00%,18.0
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,usa,0,2,0.00%,19.5
https://jus-tice.co.il/wp-content/uploads/2020/03/%D7%91%D7%92%D7%A5-214520..pdf,isr,0,1,0.00%,98.0
https://jus-tice.co.il/wp-content/uploads/2020/03/%D7%99%D7%9C%D7%A7%D7%95%D7%98-%D7%94%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%99%D7%9D-8755.pdf,isr,0,6,0.00%,66.7
https://jus-tice.co.il/wp-content/uploads/2020/03/%D7%99%D7%9C%D7%A7%D7%95%D7%98-%D7%94%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%99%D7%9D-8755.pdf,pol,0,2,0.00%,21.0
https://jus-tice.co.il/wp-content/uploads/2020/03/4_6033055889705928071.pdf,isr,0,4,0.00%,65.5
https://jus-tice.co.il/wp-content/uploads/2020/03/57594-05-18.pdf,bra,0,1,0.00%,34.0
https://jus-tice.co.il/wp-content/uploads/2020/03/57594-05-18.pdf,usa,0,1,0.00%,36.0
https://jus-tice.co.il/wp-content/uploads/2020/04/%D7%9E%D7%99%D7%93%D7%A2-%D7%AA%D7%A8%D7%95%D7%A4%D7%AA%D7%99-%D7%A2%D7%9C-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%94%D7%A0%D7%9E%D7%A6%D7%90%D7%95%D7%AA-%D7%91%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91-%E2%80%93-COVID-19-%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D.pdf,isr,0,7,0.00%,58.4
https://jus-tice.co.il/wp-content/uploads/2020/09/%D7%A6%D7%95%D7%95%D7%90%D7%94.docx,isr,0,6,0.00%,60.3
https://jus-tice.co.il/wp-content/uploads/2020/10/%D7%AA%D7%A7%D7%A6%D7%99%D7%A8-7023-19.pdf,isr,0,4,0.00%,35.5
https://jus-tice.co.il/wp-content/uploads/2020/11/%D7%A8%D7%95%D7%96%D7%95%D7%91-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,cyp,0,1,0.00%,7.0
https://jus-tice.co.il/wp-content/uploads/2020/11/%D7%A8%D7%95%D7%96%D7%95%D7%91-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,isr,0,3,0.00%,8.7
https://jus-tice.co.il/wp-content/uploads/2021/02/inheritence-order-form-300x186.jpg,isr,0,1,0.00%,10.0
https://jus-tice.co.il/wp-content/uploads/2021/02/tashirhistalkut-1-300x220.jpg,isr,0,2,0.00%,12.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,aus,0,1,0.00%,27.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,aut,0,1,0.00%,8.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,bgd,0,1,0.00%,29.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,bra,0,2,0.00%,24.5
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,can,0,1,0.00%,10.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,gbr,0,1,0.00%,47.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,jor,0,1,0.00%,10.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,mmr,0,1,0.00%,58.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,pan,0,1,0.00%,62.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,phl,0,1,0.00%,24.0
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,usa,0,5,0.00%,29.8
https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,vnm,0,1,0.00%,24.0
https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_application-form.pdf,isr,0,9,0.00%,48.9
https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_traffic-offenses-consent-form.pdf,isr,0,6,0.00%,35.3
https://jus-tice.co.il/wp-content/uploads/2021/07/ChildCustody.pdf,isr,0,297,0.00%,61.7
https://jus-tice.co.il/wp-content/uploads/2022/02/PG-0039.pdf,isr,0,8,0.00%,38.6
https://jus-tice.co.il/wp-content/uploads/2022/02/PG-0039.pdf,usa,0,2,0.00%,34.0
https://jus-tice.co.il/wp-content/uploads/2022/02/israel-police-300x270.jpg,isr,0,1,0.00%,28.0
https://jus-tice.co.il/wp-content/uploads/2022/03/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94_%D7%A4%D7%A1%D7%A7%D7%99_%D7%93%D7%99%D7%9F_%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,isr,0,2,0.00%,63.5
https://jus-tice.co.il/wp-content/uploads/2022/06/%D7%9E%D7%98%D7%91%D7%A2%D7%95%D7%AA-%D7%93%D7%99%D7%92%D7%99%D7%98%D7%9C%D7%99%D7%99%D7%9D-9.pdf,isr,0,1,0.00%,94.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,arg,0,1,0.00%,8.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,bel,0,1,0.00%,28.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,esp,0,2,0.00%,17.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,fra,0,1,0.00%,7.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,gbr,0,1,0.00%,5.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,ind,0,2,0.00%,8.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,rus,0,2,0.00%,11.5
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,tha,0,1,0.00%,9.0
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,usa,0,6,0.00%,14.2
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,aus,0,1,0.00%,12.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,bgd,0,1,0.00%,16.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,can,0,4,0.00%,17.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,cod,0,1,0.00%,7.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,deu,0,1,0.00%,8.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,gbr,0,2,0.00%,23.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,irn,0,1,0.00%,11.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,isr,0,4,0.00%,8.8
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,ita,0,2,0.00%,7.5
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,lao,0,1,0.00%,19.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,mar,0,1,0.00%,6.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,nld,0,2,0.00%,63.5
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,phl,0,1,0.00%,34.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,pol,0,2,0.00%,14.5
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,sau,0,3,0.00%,53.3
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,sgp,0,1,0.00%,8.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,srb,0,1,0.00%,12.0
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,usa,0,57,0.00%,28.1
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,vnm,0,1,0.00%,5.0
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,isr,0,74,0.00%,51.2
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,usa,0,12,0.00%,8.5
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,isr,0,12,0.00%,53.3
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,isr,0,2,0.00%,53.5
https://jus-tice.co.il/wp-content/uploads/2022/10/companyregistrationform2-2.doc,isr,0,1,0.00%,63.0
https://jus-tice.co.il/wp-content/uploads/2023/01/Zchuyot_01.pdf,hun,0,1,0.00%,50.0
https://jus-tice.co.il/wp-content/uploads/2023/01/Zchuyot_01.pdf,isr,0,27,0.00%,65.7
https://jus-tice.co.il/wp-content/uploads/2023/02/%D7%91%D7%A7%D7%A9%D7%AA-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%93%D7%A7%D7%99%D7%A8%D7%94-%D7%97%D7%95%D7%9C%D7%95%D7%9F-.pdf,isr,0,2,0.00%,20.0
https://jus-tice.co.il/wp-content/uploads/2023/02/%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%95%D7%9C%D7%95%D7%9F-.pdf,isr,0,3,0.00%,21.3
https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A1%D7%A4%D7%A8-%D7%94%D7%97%D7%95%D7%A7%D7%99%D7%9D-2998.pdf,isr,0,6,0.00%,27.8
https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A4%D7%A8%D7%98%D7%99-%D7%A7%D7%A9%D7%A8-%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F.pdf,usa,0,1,0.00%,23.0
https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F-%D7%9E%D7%A9%D7%A8%D7%93%D7%99-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94.pdf,isr,0,3,0.00%,59.3
https://jus-tice.co.il/wp-content/uploads/2023/03/9_lsr_311018.pdf,isr,0,10,0.00%,66.0
https://jus-tice.co.il/wp-content/uploads/2023/03/ATTORNEY-LIST-December-2017-1.pdf,aus,0,3,0.00%,28.3
https://jus-tice.co.il/wp-content/uploads/2023/03/ATTORNEY-LIST-December-2017-1.pdf,deu,0,2,0.00%,22.5
https://jus-tice.co.il/wp-content/uploads/2023/03/ATTORNEY-LIST-December-2017-1.pdf,isr,0,2,0.00%,65.0
https://jus-tice.co.il/wp-content/uploads/2023/03/ATTORNEY-LIST-December-2017-1.pdf,kor,0,1,0.00%,24.0
https://jus-tice.co.il/wp-content/uploads/2023/03/ATTORNEY-LIST-December-2017-1.pdf,usa,0,10,0.00%,41.5
https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf,deu,0,5,0.00%,77.2
https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf,gbr,0,1,0.00%,54.0
https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf,grc,0,10,0.00%,43.9
https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf,isr,0,2,0.00%,100.0
https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf,syc,0,1,0.00%,2.0
https://jus-tice.co.il/wp-content/uploads/2023/03/Find-a-professional-service-abroad-Results-for-Lawyers-in-Greece.pdf,isr,0,2,0.00%,7.5
https://jus-tice.co.il/wp-content/uploads/2023/03/Find-a-professional-service-abroad-Results-for-Lawyers-in-Greece.pdf,usa,0,2,0.00%,30.0
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,cyp,0,3,0.00%,80.7
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,deu,0,2,0.00%,38.5
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,grc,0,19,0.00%,49.5
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,irl,0,1,0.00%,7.0
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,isr,0,1,0.00%,88.0
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,pak,0,1,0.00%,109.0
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,usa,0,1,0.00%,87.0
https://jus-tice.co.il/wp-content/uploads/2023/05/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%94%D7%A9%D7%91%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9-%D7%99%D7%94%D7%95%D7%93%D7%99-%D7%A8%D7%95%D7%9E%D7%A0%D7%99%D7%94.pdf,isr,0,57,0.00%,23.1
https://jus-tice.co.il/wp-content/uploads/2023/05/Italy_List_of_English-speaking_lawyers.pdf,can,0,1,0.00%,64.0
https://jus-tice.co.il/wp-content/uploads/2023/05/Italy_List_of_English-speaking_lawyers.pdf,deu,0,12,0.00%,82.8
https://jus-tice.co.il/wp-content/uploads/2023/05/Italy_List_of_English-speaking_lawyers.pdf,gbr,0,13,0.00%,94.9
https://jus-tice.co.il/wp-content/uploads/2023/05/Italy_List_of_English-speaking_lawyers.pdf,ita,0,6,0.00%,95.8
https://jus-tice.co.il/wp-content/uploads/2023/05/Italy_List_of_English-speaking_lawyers.pdf,nzl,0,7,0.00%,92.1
https://jus-tice.co.il/wp-content/uploads/2023/05/Italy_List_of_English-speaking_lawyers.pdf,usa,0,28,0.00%,72.6
https://jus-tice.co.il/wp-content/uploads/2023/05/b870a048-e7f5-46f4-9a1e-e87c1a86adc6-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F.pdf,bra,0,1,0.00%,92.0
https://jus-tice.co.il/wp-content/uploads/2023/05/b870a048-e7f5-46f4-9a1e-e87c1a86adc6-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F.pdf,ind,0,1,0.00%,100.0
https://jus-tice.co.il/wp-content/uploads/2023/05/b870a048-e7f5-46f4-9a1e-e87c1a86adc6-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F.pdf,kor,0,1,0.00%,86.0
https://jus-tice.co.il/wp-content/uploads/2023/05/b870a048-e7f5-46f4-9a1e-e87c1a86adc6-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F.pdf,usa,0,4,0.00%,88.8
https://jus-tice.co.il/wp-content/uploads/2025/03/word-image-12123-1.png,isr,0,1,0.00%,13.0
https://jus-tice.co.il/wp-content/uploads/2025/05/%D7%9C%D7%94%D7%91-433-2025-300x200.png,isr,0,1,0.00%,11.0
