"id","post_type","status","current_url","current_slug","proposed_english_slug","title","h1","seo_title","meta_description","language","word_count","content_hash","excerpt","date_published","date_modified","author","categories","tags","practice_area","city","parent_page","canonical_url","internal_links_out","internal_links_in","media_count","featured_image","top_keyword","secondary_keywords","search_intent","topic_cluster","pillar_candidate","duplicate_title_risk","duplicate_topic_risk","cannibalization_group","gsc_clicks_3m","gsc_impressions_3m","gsc_ctr_3m","gsc_position_3m","gsc_clicks_12m","gsc_impressions_12m","traffic_risk","content_quality_score","recommended_action","redirect_needed","notes"
"7106","articles","publish","http://jus-tice.co.il/articles/%D7%AA%D7%90-40044-06-18-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-%D7%9E%D7%A8%D7%9B%D7%96-%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%9B%D7%97%D7%95%D7%9C-%D7%9C%D7%91%D7%9F-%D7%91%D7%A2%D7%9E-%D7%95%D7%90/","%d7%aa%d7%90-40044-06-18-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%9e%d7%a8%d7%9b%d7%96-%d7%a0%d7%aa%d7%a0%d7%99%d7%94-%d7%9b%d7%97%d7%95%d7%9c-%d7%9c%d7%91%d7%9f-%d7%91%d7%a2%d7%9e-%d7%95%d7%90","","פסק דין העוסק בתביעות כספיות בתחום החוזים בנושאי פרויקטים של בנייה בתחום הנדל”ן (ת”א 40044-06-18)","פסק דין העוסק בתביעות כספיות בתחום החוזים בנושאי פרויקטים של בנייה בתחום הנדל”ן (ת”א 40044-06-18)","","","he","11016","002a3fa7af97c51ae137d7b02d1edcd56faf28556e340254332b2f7876c19f82","ת”א 40044-06-18 פרויקט מרכז נתניה כחול לבן בע”מ ואח’ נ’ קבוצת ג’רמי חברה לבניין והשקעה בע”מ ואח’ ת”א 1448-01-18 קבוצת ג’רמי חברה לבניין והשקעה בע”מ נ’ עו”ד גרידיש ואח’ לפניי שתי תביעות נגדיות, שהדיון בהן אוחד בהחלטה מיום 27/12/18, כדלקמן: א. ת”א 1448-01-18 – תביעת חברת “קבוצת ג’רמי חברה לבניין והשקעה” בע”מ לסך […]","2022-05-14T23:22:13","2022-05-14T23:25:19","282","","","234","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7103","articles","publish","http://jus-tice.co.il/articles/%D7%AA%D7%9C%D7%94%D7%9E7679-12-21%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA/","%d7%aa%d7%9c%d7%94%d7%9e7679-12-21%d7%a4%d7%9c%d7%95%d7%a0%d7%99-%d7%a0-%d7%a4%d7%9c%d7%95%d7%a0%d7%99%d7%aa","","צו המורה לאם להשיב את הקטינים למקום מגוריהם הקודם (תלה”מ 7679-12-21)","צו המורה לאם להשיב את הקטינים למקום מגוריהם הקודם (תלה”מ 7679-12-21)","","","he","2641","fb62c9e54d5c0d1d83027d9a608e53201b4cb83ba358b3619f6b28f47f459add","לפני בקשת אב להשבת ילדיו א’ וב’, קטינים כבני 5 ו-3 וחצי לעיר מגוריהם בעיר א’. האבעותר למתן צו עשה שיורה לאם להשיב את שני ילדיהם הקטינים מהעיר א’ לעיר ב’. מהבקשה עולה כי האם העתיקה מקום מגוריה ביחד עם הקטינים לבית הוריה בעיר ב’ כחודשיים לפני הגשת הבקשה וזאת לטענת האב, ללא […]","2022-05-14T23:14:56","2022-05-14T23:14:56","282","","","646","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7101","articles","publish","http://jus-tice.co.il/%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%91%D7%9C%D7%A2%D7%93%D7%99%D7%AA-%D7%9C%D7%90%D7%9D-%D7%95%D7%A9%D7%99%D7%AA%D7%95%D7%A4%D7%99%D7%95%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%AA-%D7%91%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%AA%D7%9C%D7%94%D7%9E-37049-07-18/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%91%d7%9c%d7%a2%d7%93%d7%99%d7%aa-%d7%9c%d7%90%d7%9d-%d7%95%d7%a9%d7%99%d7%aa%d7%95%d7%a4%d7%99%d7%95%d7%aa-%d7%99%d7%97","","פסק דין משמורת בלעדית לאם ושיתופיות יחסית במסגרת איזון משאבים (תלה”מ 37049-07-18)","פסק דין משמורת בלעדית לאם ושיתופיות יחסית במסגרת איזון משאבים (תלה”מ 37049-07-18)","","","he","4085","69712cf65e84f38e860e208eaa98f5cb985d668ef48f7ce6046f6310f746c7bf","על המדוכה שתי תובענות, האחת לגבי משמורת ביתם המשותפת של הצדדים והשניה לגבי הרכוש. רקע והליכים: הצדדים נישאו בנישואין אזרחיים בשנת 2005 והתגוררו בדירה שרכש האיש טרם הנישואין. בשנת 2008 נולדה ביתם המשותפת. חייהם המשותפים של הצדדים נקלעו למשבר ובשנת 2018 פתחה התובעת בהליך יישוב סכסוך, אשר לא עלה יפה. לפיכך […]","2022-05-14T22:52:52","2022-05-14T22:57:25","282","","","646","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7093","articles","publish","http://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%AA%D7%A7%D7%99%D7%A4%D7%94-%D7%98%D7%A2%D7%A0%D7%AA-%D7%94%D7%92%D7%A0%D7%94-%D7%A2%D7%A6%D7%9E%D7%99%D7%AA-%D7%AA%D7%A4-5455-11-20/","%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%aa%d7%a7%d7%99%d7%a4%d7%94-%d7%94%d7%92%d7%95%d7%a8%d7%9e%d7%aa-%d7%97%d7%91%d7%9c%d7%94-%d7%a9%d7%9c-%d7%9e%d7%9e%d7%a9-%d7%91%d7%98","","זיכוי נאשם בתקיפה הגורמת חבלה של ממש בטענה כי פעל מתוך הגנה עצמית (ת”פ 5455-11-20)","זיכוי נאשם בתקיפה הגורמת חבלה של ממש בטענה כי פעל מתוך הגנה עצמית (ת”פ 5455-11-20)","","","he","3280","edf6f0aecb7a2d95dd69a3dffea3d10c3e12945705b58834c2585abf83cd22f0","ת”פ5455-11-20מדינת ישראל נ’ קוייפמן כמצוות סעיף 182 סיפא לחוק סדר הדין הפלילי [נוסח משולב], התשמ”ב-1982, אציין בתחילת הכרעת הדין, כי החלטתי לזכות את הנאשם מן המיוחס לו. כתב אישום על פי עובדות כתב האישום הנאשם גר בסמיכות למתלונן. ביום 5.6.2020 בשעה 22:35 (בערך) ניגש הנאשם לחצר ביתו של המתלונן, בה נכח המתלונן יחד עם ילדיו […]","2022-05-14T22:34:18","2022-05-14T22:35:24","282","","","642","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7090","articles","publish","http://jus-tice.co.il/psakdin/%D7%AA%D7%9048152-03-22%D7%A9%D7%9C%D7%99%D7%A1%D7%9C-%D7%A0-%D7%A1%D7%98%D7%99%D7%A7%D7%A1%D7%A4%D7%99%D7%99-%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%A0%D7%99%D7%A7%D7%99%D7%99%D7%A9%D7%A0%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97/","%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a1%d7%a2%d7%93%d7%99%d7%9d-%d7%96%d7%9e%d7%a0%d7%99%d7%99%d7%9d-%d7%95%d7%9e%d7%aa%d7%9f-%d7%a1%d7%a2%d7%93-%d7%97%d7%9c%d7%95%d7%a4","","דחיית בקשה לסעדים זמניים ומתן סעד חלופי | פס”ד סטיקספיי קומיוניקיישנס בע”מ","דחיית בקשה לסעדים זמניים ומתן סעד חלופי | פס”ד סטיקספיי קומיוניקיישנס בע”מ","","","he","4901","b8d6c0f74acea63ca14ff6da64fa32f4e4a159c85a25ff40f38dc09bb877581f","ת”א 48152-03-22 שליסל נ’ סטיקספיי קומיוניקיישנס בע”מ ואח’ לפניי בקשה למתן סעדים זמניים שהוגשה מטעם המבקשים, מר משה יצחק שליסל, מר משה יצחק זלצברג ומר ניצן הירש – פלק, (להלן יחד – המבקשים), כנגד המשיבים – סטיקספיי קומיוניקיישנס בע”מ (להלן – החברה ו/או סטיקספיי ישראל), SatixFy Limited (להלן – סטיקספיי הונג קונג), מר יואל […]","2022-05-12T23:45:08","2022-05-12T23:45:08","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7079","articles","publish","http://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9F-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%A8%D7%9E%D7%AA-%D7%9E%D7%A1%D7%9A/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99-%d7%a4%d7%99%d7%98%d7%95%d7%a8%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%94%d7%a8%d7%9e%d7%aa-%d7%9e%d7%a1%d7%9a","","פסק דין פיצויי פיטורין תביעה להרמת מסך התקבלה","פסק דין פיצויי פיטורין תביעה להרמת מסך התקבלה","","","he","9684","ebd1ca8c17d1c126a47cdad315a1b2e6f5dfabb05a6e1a419050ec30c072b344","הרקע הצריך לעניין התובעת בשנות ה-30 לחייה, עבדה בזמנים הרלוונטיים לתובענה זו בנתבעות 1ו-2 (אדם גרופ ו-אדם בן אור, בהתאמה; וביחד – החברות) שהינן חברות להפקת אירועים. הנתבע 3 (ישראל) ובנו הנתבע 4 (אור) הם בעלי החברות ומנהליהן. ישראל הוא הדמות הבכירה מן השניים שעל פיו יישק דבר. ב-5/17 החלה התובעת לעבוד באדם בן אור […]","2022-05-12T20:51:04","2022-05-12T20:51:04","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7077","articles","publish","http://jus-tice.co.il/%D7%AA%D7%90-48125-05-18-%D7%92%D7%91%D7%90%D7%99-%D7%95%D7%90%D7%97-%D7%A0-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%97%D7%92%D7%92-%D7%99%D7%99%D7%96%D7%95%D7%9D-%D7%A0%D7%93%D7%9C%D7%9F/","%d7%9e%d7%92%d7%93%d7%9c%d7%99-%d7%94%d7%a6%d7%a2%d7%99%d7%a8%d7%99%d7%9d-%d7%a7%d7%91%d7%95%d7%a6%d7%aa-%d7%a8%d7%9b%d7%99%d7%a9%d7%94-%d7%aa%d7%97%d7%95%d7%9c%d7%aa-%d7%93%d7%99%d7%a0%d7%99-%d7%97","","מגדלי הצעירים- קבוצת רכישה תחולת דיני חוק המכר דירות | גבאי ואח’ נ’ קבוצת חג’ג’","מגדלי הצעירים- קבוצת רכישה תחולת דיני חוק המכר דירות | גבאי ואח’ נ’ קבוצת חג’ג’","","","he","2140","88ad40427f1f13b97e534a61fc72808276393f302334099f6cbb4881c248c4b8","ת”א 48125-05-18 גבאי ואח’ נ’ קבוצת חג’ג’ ייזום נדל”ן בע”מ ואח’ התובעים הם בעלי זכויות לדירות בפרויקט מגדלי הצעירים (הפרוייקט). אציין בקצרה, לצורך המשך הדרך, כי לטענת התובעים, על אף המעטה החוזי המדמה לכאורה קבוצת רכישה,בפועל ועל פי המהות הכלכלית, הנתבעות שיווקו ומכרו להם דירות ספציפיות; ומשכך, התובעים הם בבחינת רוכשי דירות שחלים עליהם דיני […]","2022-05-12T20:32:38","2022-05-12T20:32:38","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7073","articles","publish","http://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%99%D7%A9-%D7%9C%D7%97%D7%99%D7%99%D7%91-%D7%90%D7%AA-%D7%94%D7%91%D7%A2%D7%9C-%D7%9C%D7%A9%D7%9C%D7%9D-%D7%9C%D7%AA%D7%95%D7%91%D7%A2%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99/","%d7%94%d7%90%d7%9d-%d7%99%d7%a9-%d7%9c%d7%97%d7%99%d7%99%d7%91-%d7%90%d7%aa-%d7%94%d7%91%d7%a2%d7%9c-%d7%9c%d7%a9%d7%9c%d7%9d-%d7%9c%d7%aa%d7%95%d7%91%d7%a2%d7%aa-%d7%a4%d7%99%d7%a6%d7%95%d7%99","","האם יש לחייב את הבעל לשלם לאשה לשעבר פיצוי בגין הפרשי שכר בין הצדדים? (תלה”מ 7837-01-19)","האם יש לחייב את הבעל לשלם לאשה לשעבר פיצוי בגין הפרשי שכר בין הצדדים? (תלה”מ 7837-01-19)","","","he","3131","de4881c1140cc5575c42b32639307ecf339e7c13fc0fd0ab0f1c62cc910f12eb","פסק דין בפני תביעה רכושית בין בני זוג, עיקר המחלוקת בין הצדדים היא: האם יש לחייב את הנתבע לשלם לתובעת פיצוי ,בגין הפרשי שכר בין הצדדים? רקע עובדתי וטענות הצדדים: 1. התובעת והנתבע ( שייקראו להלן :”האישה והאיש” ), הינם יהודים אשר נישאו זה לזה כדמו”י ביום 11/03/86,ונולדו להם שני ילדים שכיום שניהם בגירים. 2. […]","2022-05-11T20:06:24","2022-05-11T20:07:23","282","","","646","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7070","articles","publish","http://jus-tice.co.il/%D7%A1%D7%A2%D7%A963705-06-19-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D/","%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99-%d7%a4%d7%99%d7%98%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%91%d7%a0%d7%95%d7%a1%d7%a3-%d7%a4%d7%99%d7%a6%d7%95","","תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי פיטורים שהתקבלה במלואה","תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי פיטורים שהתקבלה במלואה","","","he","4525","afb3b03abe34b49003ee52c7bba272239fbb8d09b747674a595dacbfa90a31e2","לפנינו תביעתו של מר ש. (להלן: “התובע”) כנגד שלם פתרונות אריזה בע”מ (להלן: “הנתבעת”), בגין פיצויי פיטורים בסך 46,396 ₪, וכן פיצויי הלנת פיצויי פיטורים. העובדות שאינן שנויות במחלוקת הנתבעת הינה חברה שהינה הבעלים של חברה למוצרי פלסטיק, אשר משרדיה בקיסריה. התובע עבד בנתבעת כנהג משאית, החל מיום 1.3.1997 ועד ליום 22.7.2018. תחילה הועסק […]","2022-05-11T16:14:32","2022-05-11T16:14:32","282","","","83","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7067","articles","publish","http://jus-tice.co.il/%D7%AA%D7%903634-10-16%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%90%D7%92%D7%93-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%91%D7%A2%D7%9E/","%d7%a4%d7%99%d7%a6%d7%95%d7%99-448-%d7%90%d7%9c%d7%a3-%d7%a9%d7%97-%d7%9c%d7%a2%d7%95%d7%91%d7%93-%d7%a9%d7%94%d7%97%d7%9c%d7%99%d7%a7-%d7%a2%d7%9c-%d7%a8%d7%a6%d7%a4%d7%94-%d7%a8%d7%98%d7%95%d7%91","","פיצוי 448 אלף שח לעובד שהחליק על רצפה רטובה","פיצוי 448 אלף שח לעובד שהחליק על רצפה רטובה","","","he","11221","041dab4077eab721d4e2216a982613f2f1e14a1ce500107a128aa1acf7319c42","עסקינן בתאונת עבודה שארעה כתוצאה מהחלקת התובע על רצפה רטובה עת הועסק על ידי צד ד’, בחצריה של הנתבעת, שם בוצעה אותה שעה עבודת ניקיון על ידי צד ג’ 1. האם נסיבות התאונה מקימות חבות כלפי התובע ובמידה וכן- כלפי מי ובאיזו חלוקה? אלו השאלות בבסיס הדיון להלן; רקע כללי והצגת הצדדים התובע יליד 8/5/1951, […]","2022-05-11T15:59:41","2022-05-11T15:59:41","282","","","76","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7065","articles","publish","http://jus-tice.co.il/%D7%A1%D7%A2%D7%A934999-11-21-%D7%A1%D7%A2%D7%99%D7%A3-46-%D7%90-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94/","%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%92%d7%99%d7%9c%d7%95%d7%99-%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%91%d7%94%d7%aa%d7%90%d7%9d-%d7%9c%d7%94%d7%95%d7%a8%d7%90%d7%95%d7%aa-%d7%a1%d7%a2%d7%99%d7%a3-46","","בקשה לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות בית הדין לעבודה","בקשה לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות בית הדין לעבודה","","","he","2304","6139b98814749de9f0b65727c49beec8e4ca0c07a562def0bf7a9c8793b26ca0","לפניי בקשה שהגישה הנתבעת לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות בית הדין לעבודה (סדרי דין) התשנ”ב -1991 הקובע כדלקמן: “בית הדין רשאי ליתן צו למסירת פרטים נוספים, ולבקשת בעל דין אף לגילוי או לעיון במסמכים, אם היה סבור שיש בכך צורך כדי לאפשר דיון יעיל או כדי לחסוך בהוצאות”. […]","2022-05-11T15:00:47","2022-05-11T15:00:47","282","","","83","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7063","articles","publish","http://jus-tice.co.il/psakdin/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%93%D7%A8-%D7%97%D7%95%D7%91-%D7%95%D7%91%D7%A7%D7%A9%D7%95%D7%AA-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%AA/","%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%94%d7%a1%d7%93%d7%a8-%d7%97%d7%95%d7%91-%d7%95%d7%91%d7%a7%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%9c%d7%a4%d7%aa","","בקשה לאישור הסדר חוב ובקשות למתן צו לפתיחת הליכים ואישור תכנית לשיקום כלכלי (חדל”ת 11879-05-22)","בקשה לאישור הסדר חוב ובקשות למתן צו לפתיחת הליכים ואישור תכנית לשיקום כלכלי (חדל”ת 11879-05-22)","","","he","2218","e86ac697e26df01e2bbfa293241c82b41868128bd2b5edb7c5e68f70b64a1851","לפניי בקשה לאישור הסדר חוב של קבוצת מפעלי י. ברוש בע”מ (להלן: “החברה”) במסגרת תיק חדל”ת 26881-12-21וכן, בקשה למתן צו לפתיחת הליכים ואישור תכנית לשיקום כלכלי במסגרת תיק חדל”ת 11879-05-22. כמו כן, לפניי בקשה למתן צו לפתיחת הליכים בעניינה של י. ברוש שיווק ושירותים בע”מ (להלן: “י. ברוש”), לשם פירוקה. מבוא והליכים קודמים 1. […]","2022-05-11T14:32:32","2022-05-11T14:32:32","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7059","articles","publish","http://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%9E%D7%97%D7%9E%D7%AA-%D7%94%D7%AA%D7%A7%D7%99%D7%99%D7%9E%D7%95%D7%AA%D7%94-%D7%A9%D7%9C-%D7%94%D7%92%D7%A0%D7%AA-%D7%96%D7%95%D7%98%D7%99-%D7%93%D7%91%D7%A8%D7%99%D7%9D-%D7%AA%D7%A4-4122-08-21/","%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9e%d7%9b%d7%aa%d7%91-%d7%94%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%a0%d7%95%d7%9b%d7%97-%d7%aa%d7%97%d7%95%d7%9c%d7%aa%d7%94-%d7%a9%d7%9c","","פלילי: זיכוי מכתב-האישום נוכח תחולתה של הגנת “זוטי דברים” (ת”פ 4122-08-21)","פלילי: זיכוי מכתב-האישום נוכח תחולתה של הגנת “זוטי דברים” (ת”פ 4122-08-21)","","","he","8798","12b77b174cb10e4857dc34c5a81da00736228eb403582a9ed5bd501589d83599","הכרעת-דין החלטתי לזכות את הנאשם מן המיוחס לו בכתב-האישום נוכח תחולתה של הגנת “זוטי דברים”. א. כתב-האישום: הנאשם הודה בעובדות כתב-האישום הבאות, שאמנם מציגות השתלשלות עניינים מסוימת, אך יובהר כבר עתה, כי הסכמת המאשימה היא שהעבירה שיוחסה לו – היזק לרכוש במזיד לפי סעיף 452לחוק העונשין התשל”ז – 1977, מתייחסת אך ורק לעובדה מספר […]","2022-05-11T12:29:38","2022-05-11T12:31:36","282","","","170","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"7057","articles","publish","http://jus-tice.co.il/%D7%AA%D7%99%D7%A7-1237405/8%D7%94%D7%91%D7%A2%D7%9C-%D7%9C%D7%90-%D7%97%D7%99%D7%99%D7%91-%D7%9C%D7%90%D7%99%D7%A9%D7%94-%D7%9E%D7%97%D7%A6%D7%99%D7%AA-%D7%9E%D7%94%D7%9E%D7%92%D7%A8%D7%A9/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%99%d7%97%d7%a1%d7%99-%d7%9e%d7%9e%d7%95%d7%9f-%d7%94%d7%91%d7%a2%d7%9c-%d7%99%d7%a9%d7%90-%d7%91%d7%aa%d7%a9%d7%9c%d7%95%d7%9d-%d7%94%d7%94%d7%9c%d7%95","","גירושין יחסי ממון: הבעל ישא בתשלום ההלואה ולא חייב לאישה מחצית מהמגרש","גירושין יחסי ממון: הבעל ישא בתשלום ההלואה ולא חייב לאישה מחצית מהמגרש","","","he","9194","2e3dd4f1274983ffb3f36cb2a1564affa7a712339154b26f22beefc7dad2ced7","פסק דין רקע הופיע לפנינו זוג בתאריך י”ב בחשון תשפ”ב (18.10.2021) בבקשה להתגרש. כמו כן ביקשו שנדון בנושא הרכושי. על הפרק עמדו שתי סוגיות רכושיות: האחת חלוקת דירה בבאר שבע, שלגביה הוחלט לעשות תמחור בין שני בני הזוג, וזה נעשה מיד בתום הליך סידור הגט. עוד על הפרק עמד מגרש באתיופיה שרכש הבעל בתאריך כ”ג […]","2022-05-11T12:15:07","2022-05-11T12:15:07","282","","","646","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
