query,date,clicks,impressions,ctr,position
מזונות עבור 2 ילדים,2026-03-18,0,1,0,63
מזונות עבור 2 ילדים,2026-03-19,0,1,0,65
מזונות עבור 2 ילדים,2026-03-20,0,1,0,67
מזונות עבור 2 ילדים,2026-03-21,0,1,0,68
מזונות עבור 2 ילדים,2026-03-23,0,3,0,70.66666666666667
מזונות עבור 2 ילדים,2026-04-03,0,1,0,72
מזונות עבור 2 ילדים,2026-04-04,0,1,0,73
מזונות עבור 2 ילדים,2026-04-05,0,1,0,59
מזונות עבור 2 ילדים,2026-04-06,0,1,0,64
מזונות עבור 2 ילדים,2026-04-08,0,1,0,61
מזונות עבור 2 ילדים,2026-04-09,0,1,0,45
מזונות עבור 2 ילדים,2026-04-10,0,1,0,46
מזונות על 2 ילדים,2026-03-18,0,1,0,63
מזונות על 2 ילדים,2026-03-19,0,1,0,70
מזונות על 2 ילדים,2026-03-20,0,1,0,69
מזונות על 2 ילדים,2026-03-21,0,1,0,70
מזונות על 2 ילדים,2026-03-22,0,1,0,70
מזונות על 2 ילדים,2026-03-23,0,1,0,69
מזונות על 2 ילדים,2026-03-24,0,1,0,69
מחיר ייפוי כוח מתמשך,2026-04-01,0,1,0,16
מחיר עורך דין גירושין,2026-03-18,0,2,0,92
מחיר עורך דין גירושין,2026-03-19,0,3,0,84.33333333333333
מחיר עורך דין גירושין,2026-03-20,0,1,0,86
מחיר עורך דין גירושין,2026-03-21,0,1,0,100
מחיר עורך דין גירושין,2026-03-22,0,1,0,95
מחיר עורך דין גירושין,2026-03-23,0,3,0,97.33333333333333
מחיר עורך דין גירושין,2026-03-24,0,1,0,88
מחיר עורך דין גירושין,2026-03-31,0,1,0,90
מחיר עורך דין גירושין,2026-04-02,0,2,0,77
מחיר עורך דין גירושין,2026-04-04,0,3,0,92.33333333333333
מחיר עורך דין גירושין,2026-04-05,0,1,0,70
מחיר עורך דין גירושין,2026-04-06,0,1,0,85
מחיר עורך דין גירושין,2026-04-07,0,1,0,97
מחיר עורך דין גירושין,2026-04-08,0,1,0,92
מחיר עורך דין גירושין,2026-04-09,0,4,0,74
מחיר עורך דין גירושין,2026-04-10,0,1,0,68
מחיר עורך דין מכירת דירה,2026-03-23,0,1,0,29
מחיר עורך דין מכירת דירה,2026-03-30,0,1,0,45
מחיר עורך דין רשלנות רפואית,2026-04-07,0,2,0,21.5
מחירון עורך דין גירושין,2026-04-07,0,1,0,95
מחשבון גירושין,2026-03-19,0,1,0,30
מחשבון גירושין,2026-03-20,0,2,0,32
מחשבון גירושין,2026-03-21,0,1,0,28
מחשבון גירושין,2026-03-24,0,1,0,25
מחשבון גירושין,2026-03-27,0,1,0,18
מחשבון גירושין,2026-03-28,0,1,0,26
מחשבון גירושין,2026-03-29,0,1,0,27
מחשבון גירושין,2026-04-05,0,2,0,24.5
מחשבון גירושין,2026-04-07,0,1,0,28
מחשבון גירושין,2026-04-08,0,3,0,14.666666666666666
מחשבון הורות משותפת,2026-04-08,0,1,0,25
מחשבון הערכת שווי דירה,2026-03-18,0,1,0,26
מחשבון מזונות,2026-03-25,0,1,0,44
מחשבון מזונות,2026-03-26,0,1,0,46
מחשבון מזונות,2026-04-01,0,1,0,28
מחשבון מזונות,2026-04-02,0,1,0,42
מחשבון מזונות,2026-04-05,0,1,0,23
מחשבון מזונות,2026-04-08,0,2,0,21.5
מחשבון מזונות,2026-04-09,0,1,0,24
מחשבון מזונות הורות משותפת,2026-03-23,0,1,0,32
מחשבון מזונות הורות משותפת,2026-03-30,0,1,0,51
מחשבון מזונות הורות משותפת,2026-04-02,0,1,0,25
מחשבון מזונות הורות משותפת,2026-04-09,0,1,0,27
מחשבון מזונות הורות משותפת,2026-04-10,0,1,0,26
מחשבון מזונות ילדים,2026-04-03,0,1,0,25
מחשבון מזונות ילדים,2026-04-09,0,1,0,23
מחשבון מזונות עד גיל 6,2026-03-28,0,1,0,65
מי זאת בית משפט,2026-03-18,0,2,0,1
מי זאת בית משפט,2026-03-19,0,2,0,1
מי זאת בית משפט,2026-03-20,0,3,0,11.333333333333334
מי זאת בית משפט,2026-03-22,0,1,0,1
מי זאת בית משפט,2026-03-24,0,2,0,5
מי זאת בית משפט,2026-03-26,0,1,0,1
מי זאת בית משפט,2026-03-27,0,1,0,1
מי זאת בית משפט,2026-03-31,0,1,0,1
מי זאת בית משפט,2026-04-09,0,1,0,8
מי משלם מס הכנסה,2026-03-31,0,1,0,71
מי צריך לשלם מס הכנסה,2026-03-28,0,1,0,70
מי רשאי לנהוג ברכב ביטחון וברכב חילוץ,2026-03-19,0,1,0,74
מידע נדלן מס שבח,2026-03-28,0,1,0,43
מייל של רשות המיסים,2026-03-27,0,1,0,65
מיכל דואני בהירי,2026-04-12,0,1,0,31
מיסוי בישראל,2026-03-26,0,2,0,81.5
מיסוי בישראל,2026-03-27,0,1,0,70
מיסוי בישראל,2026-03-29,0,1,0,86
מיסוי בישראל,2026-03-30,0,2,0,76
מיסוי בישראל,2026-03-31,0,2,0,78.5
מיסוי בישראל,2026-04-02,0,1,0,63
מיסוי בישראל,2026-04-03,0,1,0,100
מיסוי בישראל,2026-04-04,0,2,0,93.5
מיסוי בישראל,2026-04-05,0,1,0,53
מיסוי בישראל,2026-04-06,0,1,0,95
מיסוי בישראל,2026-04-07,0,2,0,89
מיסוי בישראל,2026-04-08,0,2,0,73.5
מיסוי בישראל,2026-04-09,0,1,0,56
מיסוי בישראל,2026-04-10,0,2,0,65
מיסוי בישראל,2026-04-11,0,1,0,60
"מיסוי נדל""ן",2026-03-18,0,1,0,77
"מיסוי נדל""ן",2026-03-19,0,1,0,85
"מיסוי נדל""ן",2026-03-21,0,2,0,75.5
"מיסוי נדל""ן",2026-03-24,0,2,0,73
"מיסוי נדל""ן",2026-03-25,0,1,0,72
"מיסוי נדל""ן",2026-03-27,0,1,0,70
"מיסוי נדל""ן",2026-03-29,0,1,0,84
"מיסוי נדל""ן",2026-03-30,0,1,0,76
"מיסוי נדל""ן",2026-04-03,0,1,0,89
"מיסוי נדל""ן",2026-04-05,0,1,0,72
"מיסוי נדל""ן בפורטוגל",2026-04-02,0,1,0,82
מיסים בישראל,2026-03-28,0,1,0,16
מיסים בישראל,2026-03-31,0,1,0,18
מכירת ביטקוין,2026-03-19,0,1,0,49
מכירת ביטקוין,2026-03-21,0,1,0,53
מכירת ביטקוין,2026-03-22,0,1,0,55
מכירת ביטקוין,2026-03-26,0,1,0,51
מכירת ביטקוין,2026-04-03,0,1,0,49
מכירת ביטקוין,2026-04-05,0,2,0,47.5
מכירת דירה עורכי דין,2026-03-18,0,2,0,61.5
מכירת דירה עורכי דין,2026-03-19,0,1,0,67
מכירת דירה עורכי דין,2026-03-21,0,1,0,72
מכירת דירה עורכי דין,2026-03-22,0,5,0,70.2
מכירת דירה עורכי דין,2026-03-23,0,2,0,66.5
מכירת דירה עורכי דין,2026-03-24,0,1,0,71
מכירת דירה עורכי דין,2026-04-02,0,1,0,66
מכירת דירה עורכי דין,2026-04-03,0,1,0,53
מכירת דירה עורכי דין,2026-04-05,0,1,0,79
מכירת דירה עורכי דין,2026-04-06,0,1,0,57
מכתב התראה לקבלן איחור במסירה,2026-03-19,0,1,0,44
מכתב התראה לקבלן איחור במסירה,2026-03-20,0,2,0,66
מכתב התראה לקבלן איחור במסירה,2026-03-21,0,1,0,67
מכתב התראה לקבלן איחור במסירה,2026-03-22,0,3,0,66
מכתב התראה לקבלן איחור במסירה,2026-03-23,0,2,0,65
מלונות עם מרפסת בסיאטל,2026-04-12,0,1,0,29
מנתח פלסטי,2026-03-18,0,2,0,78.5
מנתח פלסטי,2026-03-19,0,3,0,84
מנתח פלסטי,2026-03-20,0,3,0,84.66666666666667
מנתח פלסטי,2026-03-22,0,4,0,82.25
מנתח פלסטי,2026-03-23,0,2,0,69
מנתח פלסטי,2026-03-24,0,3,0,81
מנתח פלסטי,2026-03-27,0,1,0,93
מנתח פלסטי,2026-03-29,0,1,0,78
מנתח פלסטי,2026-03-31,0,1,0,88
מנתח פלסטי,2026-04-01,0,3,0,90
מנתח פלסטי,2026-04-02,0,2,0,87
מנתח פלסטי,2026-04-03,0,1,0,88
מנתח פלסטי,2026-04-04,0,2,0,83
מנתח פלסטי,2026-04-06,0,3,0,88.66666666666667
מנתח פלסטי,2026-04-07,0,1,0,90
מנתח פלסטי,2026-04-09,0,3,0,93
מנתחים פלסטיים,2026-03-23,0,1,0,62
מנתחים פלסטיים,2026-04-06,0,1,0,21
מנתחים פלסטיים,2026-04-07,0,1,0,22
מנתחת פלסטית,2026-03-19,0,2,0,66
מנתחת פלסטית,2026-03-27,0,1,0,24
מנתחת פלסטית,2026-04-02,0,2,0,27
מנתחת פלסטית,2026-04-06,0,1,0,25
מנתחת פלסטית,2026-04-07,0,3,0,25
מנתחת פלסטית,2026-04-08,0,1,0,29
מס בישראל,2026-03-28,0,1,0,78
מס ה,2026-04-11,0,1,0,11
מס הכ,2026-04-07,0,1,0,34
מס הכנסה,2026-03-26,0,2,0,23.5
מס הכנסה,2026-03-27,0,3,0,48.333333333333336
מס הכנסה,2026-03-28,0,5,0,33.8
מס הכנסה,2026-03-29,0,4,0,42
מס הכנסה,2026-03-30,0,3,0,44.666666666666664
מס הכנסה,2026-03-31,0,2,0,23
מס הכנסה,2026-04-01,0,1,0,26
מס הכנסה,2026-04-02,0,6,0,32.33333333333333
מס הכנסה,2026-04-03,0,5,0,21.6
מס הכנסה,2026-04-04,0,3,0,55.333333333333336
מס הכנסה,2026-04-05,0,3,0,21
מס הכנסה,2026-04-06,0,3,0,47.666666666666664
מס הכנסה,2026-04-07,0,3,0,39
מס הכנסה,2026-04-08,0,2,0,43.5
מס הכנסה,2026-04-09,0,3,0,47.666666666666664
מס הכנסה,2026-04-10,0,5,0,47.8
מס הכנסה,2026-04-11,0,2,0,69
מס הכנסה בישראל,2026-04-07,0,1,0,15
מס הכנסה בישראל,2026-04-10,0,1,0,16
מס הכנסה גביה,2026-04-07,0,1,0,11
מס הכנסה גבייה,2026-04-11,0,1,0,58
מס הכנסה הסבר,2026-04-10,0,1,0,63
מס הכנסה מה זה,2026-03-27,0,1,0,58
מס הכנסה מוקד ארצי,2026-04-07,0,1,0,27
מס הכנסה מחלקת גביה,2026-03-29,0,1,0,23
מס הכנסה מענה אנושי,2026-03-19,0,1,0,100
מס הכנסה ניכויים,2026-03-27,0,1,0,54
מס הכנסה ניכויים,2026-03-28,0,1,0,29
מס הכנסה ניכויים,2026-03-30,0,1,0,57
מס הכנסה ניכויים,2026-03-31,0,1,0,42
מס הכנסה ניכויים,2026-04-01,0,1,0,29
מס הכנסה ניכויים,2026-04-02,0,1,0,33
מס הכנסה ניכויים,2026-04-03,0,1,0,60
מס הכנסה ניכויים,2026-04-04,0,1,0,57
מס הכנסה ניכויים,2026-04-06,0,1,0,64
מס הכנסה ניכויים,2026-04-09,0,1,0,66
מס הכנסה צאט,2026-04-11,0,1,0,55
מס הכנסה שאלות,2026-04-10,0,1,0,11
מס הכנסה שומה,2026-04-11,0,2,0,41
מס הכנסה תלונות הציבור,2026-04-07,0,1,0,33
מס הכנסהה,2026-03-28,0,1,0,34
מס הכנסהה,2026-03-30,0,1,0,36
מס טלפון רשות המיסים,2026-03-28,0,2,0,70.5
מס ניכויים,2026-04-11,0,1,0,87
מס שבח מקרקעין,2026-03-21,0,1,0,44
מס שבח מקרקעין,2026-04-01,0,1,0,41
מס שבח מקרקעין,2026-04-03,0,1,0,53
מס שבח מקרקעין,2026-04-05,0,1,0,62
מס שבח מקרקעין,2026-04-08,0,1,0,64
מס שבח מקרקעין,2026-04-09,0,1,0,67
מס שבח על שטח,2026-03-28,0,1,0,73
מס שומה,2026-03-29,0,1,0,36
מס שומה,2026-04-02,0,1,0,35
מס שומה,2026-04-05,0,1,0,42
מס שומה,2026-04-06,0,2,0,40
מס שומה,2026-04-07,0,2,0,48
מס שומה,2026-04-08,0,2,0,52.5
מס שומה,2026-04-09,0,2,0,42.5
מס שומה,2026-04-10,0,2,0,48
מס שומה,2026-04-11,0,2,0,44.5
מסים ישראל,2026-04-05,0,1,0,29
מסירת ידיעה סודית,2026-03-20,0,1,0,63
מספר טלפון רשות המיסים,2026-04-03,0,2,0,67.5
מספר מס הכנסה,2026-04-07,0,1,0,11
מספר רישיון משרד הבריאות,2026-04-12,0,1,0,34
מספר רשות המיסים,2026-04-10,0,1,0,12
מספר של מס הכנסה,2026-04-06,0,1,0,12
מספר תיק מס הכנסה,2026-03-26,0,1,0,31
מענקי בניה לקבלנים,2026-03-22,0,1,0,24
מענקי בניה לקבלנים,2026-03-25,0,2,0,31.5
מערכת ייפוי כוח מתמשך,2026-03-24,0,1,0,84
מערכת יפוי כח מתמשך,2026-03-20,0,1,0,54
מעשה סדום בנסיבות אינוס,2026-03-29,0,1,0,56
"מפ""ל רשות המיסים",2026-04-03,0,1,0,36
מפל מס הכנסה,2026-03-29,0,2,0,13
מפל מס הכנסה,2026-03-31,0,2,0,29
מפל מס הכנסה,2026-04-03,0,1,0,14
מפל רשות המיסים,2026-04-07,0,1,0,13
מצא עורך דין,2026-03-22,0,1,0,4
מצא עורך דין,2026-03-27,0,2,0,7
מצא עורך דין,2026-04-12,0,1,0,4
מצא עורך דין,2026-04-13,0,1,0,4
מצגת חוק זכויות החולה,2026-03-20,0,1,0,59
מציאת עורך דין,2026-03-18,0,1,0,9
מציאת עורך דין,2026-03-21,0,1,0,7
מציאת עורך דין,2026-04-05,0,1,0,7
מציאת עורך דין,2026-04-07,0,1,0,6
מציאת עורך דין,2026-04-14,0,2,0,8.5
מקרים של רשלנות רפואית,2026-03-18,0,5,0,49.8
מקרים של רשלנות רפואית,2026-03-19,0,2,0,54
מקרים של רשלנות רפואית,2026-03-20,0,3,0,50.666666666666664
מקרים של רשלנות רפואית,2026-03-21,0,7,0,55.42857142857143
מקרים של רשלנות רפואית,2026-03-22,0,5,0,51
מקרים של רשלנות רפואית,2026-03-23,0,5,0,51
מקרים של רשלנות רפואית,2026-03-24,0,1,0,49
מקרים של רשלנות רפואית,2026-03-25,0,1,0,49
מקרים של רשלנות רפואית,2026-03-26,0,1,0,37
מקרים של רשלנות רפואית,2026-03-27,0,1,0,43
מקרים של רשלנות רפואית,2026-03-29,0,3,0,38
מקרים של רשלנות רפואית,2026-03-30,0,3,0,35.333333333333336
מקרים של רשלנות רפואית,2026-03-31,0,3,0,38.666666666666664
מקרים של רשלנות רפואית,2026-04-01,0,3,0,30.666666666666668
מקרים של רשלנות רפואית,2026-04-02,0,5,0,35.4
מקרים של רשלנות רפואית,2026-04-03,0,2,0,36
מקרים של רשלנות רפואית,2026-04-04,0,4,0,34.25
מקרים של רשלנות רפואית,2026-04-05,0,2,0,31
מקרים של רשלנות רפואית,2026-04-06,0,4,0,33.25
מקרים של רשלנות רפואית,2026-04-07,0,1,0,36
"מרב""ד משרד החינוך",2026-04-10,0,1,0,25
מרדכי וחדי שופט,2026-04-11,0,1,0,1
מרשם עורכי דין,2026-03-27,0,1,0,36
משה זדה,2026-03-28,0,1,0,75
משחק כרום דינו מקוון,2026-03-21,0,1,0,37
משטרת ישראל פלילים,2026-03-28,0,2,0,60.5
"משכנתא לעסקאות נדל""ן",2026-03-19,0,1,0,48
משמורת בלעדית לאם,2026-03-18,0,5,0,9.2
משמורת בלעדית לאם,2026-03-19,0,3,0,8.666666666666668
משמורת בלעדית לאם,2026-03-20,0,2,0,10
משמורת בלעדית לאם,2026-03-21,0,2,0,9
משמורת בלעדית לאם,2026-03-22,0,2,0,10.5
משמורת בלעדית לאם,2026-03-23,0,1,0,8
משמורת בלעדית לאם,2026-03-24,0,2,0,9.5
משמורת בלעדית לאם,2026-03-26,0,2,0,9
משמורת בלעדית לאם,2026-03-28,0,3,0,8.333333333333332
משמורת בלעדית לאם,2026-03-29,0,2,0,12
משמורת בלעדית לאם,2026-03-30,0,1,0,11
משמורת בלעדית לאם,2026-03-31,0,3,0,10.333333333333334
משמורת בלעדית לאם,2026-04-01,0,1,0,14
משמורת ילדים,2026-03-18,0,8,0,44.375
משמורת ילדים,2026-03-19,0,18,0,41.22222222222222
משמורת ילדים,2026-03-20,0,9,0,34.333333333333336
משמורת ילדים,2026-03-21,0,13,0,32
משמורת ילדים,2026-03-22,0,10,0,34.7
משמורת ילדים,2026-03-23,0,11,0,37.18181818181818
משמורת ילדים,2026-03-24,0,3,0,36.333333333333336
משמורת ילדים,2026-03-25,0,2,0,52.5
משמורת ילדים,2026-03-26,0,3,0,65.66666666666667
משמורת ילדים,2026-03-27,0,3,0,40
משמורת ילדים,2026-03-28,0,2,0,37.5
משמורת ילדים,2026-03-29,0,3,0,47.666666666666664
משמורת ילדים,2026-03-30,0,5,0,44.2
משמורת ילדים,2026-03-31,0,8,0,43.75
משמורת ילדים,2026-04-01,0,5,0,46
משמורת ילדים,2026-04-02,0,10,0,50.9
משמורת ילדים,2026-04-03,0,23,0,44.47826086956522
משמורת ילדים,2026-04-04,0,8,0,40.25
משמורת ילדים,2026-04-05,0,10,0,43.5
משמורת ילדים,2026-04-06,0,7,0,38.42857142857143
משמורת ילדים,2026-04-07,0,12,0,35.25
משמורת ילדים,2026-04-08,0,9,0,41
משמורת ילדים,2026-04-09,0,18,0,45.55555555555556
משמורת ילדים,2026-04-10,0,9,0,44.44444444444444
משמורת ילדים,2026-04-11,0,5,0,57.8
משמורת ילדים,2026-04-12,0,3,0,47.333333333333336
משמורת ילדים בגירושין,2026-03-18,0,2,0,76.5
משמורת ילדים בגירושין,2026-03-19,0,2,0,79.5
משמורת ילדים בגירושין,2026-03-20,0,2,0,76.5
משמורת ילדים בגירושין,2026-03-21,0,3,0,80.33333333333333
משמורת ילדים בגירושין,2026-03-22,0,2,0,84
משמורת ילדים בגירושין,2026-03-23,0,2,0,85
משמורת ילדים בגירושין,2026-03-29,0,2,0,88
משמורת ילדים בגירושין,2026-03-30,0,1,0,90
משמורת ילדים בגירושין,2026-03-31,0,1,0,92
משמורת ילדים בגירושין,2026-04-01,0,2,0,96
משמורת ילדים בגירושין,2026-04-04,0,1,0,97
משמורת משותפת מאיזה גיל,2026-03-18,0,2,0,87.5
משמורת משותפת מאיזה גיל,2026-03-19,0,2,0,88
משמורת משותפת מאיזה גיל,2026-03-20,0,3,0,89.33333333333333
משמורת משותפת מאיזה גיל,2026-03-21,0,2,0,91
משמורת משותפת מאיזה גיל,2026-03-22,0,2,0,91
משמורת משותפת מאיזה גיל,2026-03-23,0,2,0,89.5
