post_id,post_type,status,title,slug,current_url,current_path,has_articles_prefix,modified,practice_areas,categories,source
7111,article,publish,"זיכוי נאשמת מעבירת השגת מידע ממרשם פלילי (ת&#8221;פ 26290-04-18)","acquittal-offense-criminal-26290-04-18","https://jus-tice.co.il/articles/acquittal-offense-criminal-26290-04-18/","/articles/acquittal-offense-criminal-26290-04-18/",YES,2026-05-16T23:51:03,"642","",REST_API
7109,article,publish,"פיצוי בגין תאונת דרכים קורקינט (ת&#8221;א 39115-08-19)","car-accident-compensation-39115-08-19","https://jus-tice.co.il/articles/car-accident-compensation-39115-08-19/","/articles/car-accident-compensation-39115-08-19/",YES,2026-05-16T23:51:05,"76","",REST_API
7106,article,publish,"פסק דין העוסק בתביעות כספיות בתחום החוזים בנושאי פרויקטים של בנייה בתחום הנדל&#8221;ן (ת&#8221;א 40044-06-18)","verdict-lawsuits-real-estate-40044-06-18","https://jus-tice.co.il/articles/verdict-lawsuits-real-estate-40044-06-18/","/articles/verdict-lawsuits-real-estate-40044-06-18/",YES,2026-05-16T23:51:05,"234","",REST_API
7103,article,publish,"צו המורה לאם להשיב את הקטינים למקום מגוריהם הקודם (תלה&#8221;מ 7679-12-21)","7679-12-21","https://jus-tice.co.il/articles/7679-12-21/","/articles/7679-12-21/",YES,2026-05-16T23:51:05,"646","",REST_API
7101,article,publish,"פסק דין משמורת בלעדית לאם ושיתופיות יחסית במסגרת איזון משאבים (תלה&#8221;מ 37049-07-18)","verdict-custody-37049-07-18","https://jus-tice.co.il/articles/verdict-custody-37049-07-18/","/articles/verdict-custody-37049-07-18/",YES,2026-05-16T23:51:07,"646","",REST_API
7093,article,publish,"זיכוי נאשם בתקיפה הגורמת חבלה של ממש בטענה כי פעל מתוך הגנה עצמית (ת&#8221;פ 5455-11-20)","acquittal-defendant-claim-5455-11-20","https://jus-tice.co.il/articles/acquittal-defendant-claim-5455-11-20/","/articles/acquittal-defendant-claim-5455-11-20/",YES,2026-05-16T23:51:07,"642","",REST_API
7090,article,publish,"דחיית בקשה לסעדים זמניים ומתן סעד חלופי | פס&#8221;ד סטיקספיי קומיוניקיישנס בע&#8221;מ","verdict-request","https://jus-tice.co.il/articles/verdict-request/","/articles/verdict-request/",YES,2026-05-16T23:51:07,"","",REST_API
7079,article,publish,"פסק דין פיצויי פיטורין תביעה להרמת מסך התקבלה","verdict-compensation-lawsuit","https://jus-tice.co.il/articles/verdict-compensation-lawsuit/","/articles/verdict-compensation-lawsuit/",YES,2026-05-16T23:51:10,"","",REST_API
7077,article,publish,"מגדלי הצעירים- קבוצת רכישה תחולת דיני חוק המכר דירות | גבאי ואח&#8217; נ&#8217; קבוצת חג&#8217;ג&#8217;","laws-law-apartments","https://jus-tice.co.il/articles/laws-law-apartments/","/articles/laws-law-apartments/",YES,2026-05-16T23:51:10,"","",REST_API
7073,article,publish,"האם יש לחייב את הבעל לשלם לאשה לשעבר פיצוי בגין הפרשי שכר בין הצדדים? (תלה&#8221;מ 7837-01-19)","compensation-7837-01-19","https://jus-tice.co.il/articles/compensation-7837-01-19/","/articles/compensation-7837-01-19/",YES,2026-05-16T23:51:12,"646","",REST_API
7070,article,publish,"תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי פיטורים שהתקבלה במלואה","lawsuit-compensation","https://jus-tice.co.il/articles/lawsuit-compensation/","/articles/lawsuit-compensation/",YES,2026-05-16T23:51:12,"83","",REST_API
7067,article,publish,"פיצוי 448 אלף שח לעובד שהחליק על רצפה רטובה","compensation-448","https://jus-tice.co.il/articles/compensation-448/","/articles/compensation-448/",YES,2026-05-16T23:51:12,"76","",REST_API
7065,article,publish,"בקשה לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות בית הדין לעבודה","rabbinical-court-request-regulations-46","https://jus-tice.co.il/articles/rabbinical-court-request-regulations-46/","/articles/rabbinical-court-request-regulations-46/",YES,2026-05-16T23:51:14,"83","",REST_API
7063,article,publish,"בקשה לאישור הסדר חוב ובקשות למתן צו לפתיחת הליכים ואישור תכנית לשיקום כלכלי (חדל&#8221;ת 11879-05-22)","request-approval-procedure-proceedings-11879-05-22","https://jus-tice.co.il/articles/request-approval-procedure-proceedings-11879-05-22/","/articles/request-approval-procedure-proceedings-11879-05-22/",YES,2026-05-16T23:51:14,"","",REST_API
7059,article,publish,"פלילי: זיכוי מכתב-האישום נוכח תחולתה של הגנת &#8220;זוטי דברים&#8221; (ת&#8221;פ 4122-08-21)","criminal-acquittal-4122-08-21","https://jus-tice.co.il/articles/criminal-acquittal-4122-08-21/","/articles/criminal-acquittal-4122-08-21/",YES,2026-05-16T23:51:14,"170","",REST_API
7057,article,publish,"גירושין יחסי ממון: הבעל ישא בתשלום ההלואה ולא חייב לאישה מחצית מהמגרש","dissolution","https://jus-tice.co.il/articles/dissolution/","/articles/dissolution/",YES,2026-05-16T23:50:27,"646","",REST_API
7055,article,publish,"חיוב עורכת דין בפיצוי לקוחות בגין אי יידועם בדבר קיום צו הריסה (ת&#8221;א 13590-07-17)","attorney-compensation-13590-07-17","https://jus-tice.co.il/articles/attorney-compensation-13590-07-17/","/articles/attorney-compensation-13590-07-17/",YES,2026-05-16T23:51:16,"","",REST_API
7048,article,publish,"פרשנות הסכם גירושין שיש בו ספק בסעיף הוויתור בפנסיה","divorce-agreement-pension","https://jus-tice.co.il/articles/divorce-agreement-pension/","/articles/divorce-agreement-pension/",YES,2026-05-16T23:51:16,"646","",REST_API
7038,article,publish,"איתור עורך דין | מציאת עורך דין מוסמך קרוב אליך","lawyer-law","https://jus-tice.co.il/articles/lawyer-law/","/articles/lawyer-law/",YES,2026-05-16T23:51:16,"308","",REST_API
7035,article,publish,"חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון שלא אושר כדין","prenuptial-agreement-apartment-law","https://jus-tice.co.il/articles/prenuptial-agreement-apartment-law/","/articles/prenuptial-agreement-apartment-law/",YES,2026-05-16T23:51:19,"","",REST_API
7033,article,publish,"גזר-דין למורשע בעבירות איומים כלפי גרושתו (ת&#8221;פ 11078-11-21)","law-offenses-11078-11-21","https://jus-tice.co.il/articles/law-offenses-11078-11-21/","/articles/law-offenses-11078-11-21/",YES,2026-05-16T23:51:19,"642","",REST_API
7031,article,publish,"היקף חומר החקירה שיש למסור לעיון התובע בעיתוי הנדחה אשר נקבע מכוח הלכת סוויסה וסוגיות נוספות (ת&#8221;א 48441-01-15)","investigation-prosecutor-ruling-48441-01-15","https://jus-tice.co.il/articles/investigation-prosecutor-ruling-48441-01-15/","/articles/investigation-prosecutor-ruling-48441-01-15/",YES,2026-05-16T23:51:19,"642","",REST_API
7029,article,publish,"עונש פלילי לנאשם במעשה מגונה בנסיבות מחמירות במשפחה (תפ&#8221;ח 27796-06-20)","punishment-criminal-defendant-family-27796-06-20","https://jus-tice.co.il/articles/punishment-criminal-defendant-family-27796-06-20/","/articles/punishment-criminal-defendant-family-27796-06-20/",YES,2026-05-16T23:51:21,"642","",REST_API
7027,article,publish,"החלטה בבקשת אם למשמורת זמנית של קטין ולהעברתו לטיפולה והשגחתה לנוכח ניכור הורי וסיכון הקטין (תלה&#8221;מ 20158-01-22)","parental-alienation-decision-petition-custody-20158-01-22","https://jus-tice.co.il/articles/parental-alienation-decision-petition-custody-20158-01-22/","/articles/parental-alienation-decision-petition-custody-20158-01-22/",YES,2026-05-16T23:51:21,"646","",REST_API
7025,article,publish,"חישוב שיעור חיובו של אב שאינו מנצל את מלוא כושר השתכרותו במזונות ילדו (עמ&#8221;ש 38131-07-21)","alimony-38131-07-21","https://jus-tice.co.il/articles/alimony-38131-07-21/","/articles/alimony-38131-07-21/",YES,2026-05-16T23:51:21,"646","",REST_API
7023,article,publish,"מתי יוגדר קטין כמרדן ומדוע ימנע בית המשפט מחלוקת פנסיה נוכח בטלנותו של בן הזוג האחר? (עמ&#8221;ש 45248-10-21)","house-pension-45248-10-21","https://jus-tice.co.il/articles/house-pension-45248-10-21/","/articles/house-pension-45248-10-21/",YES,2026-05-16T23:51:23,"646","",REST_API
7021,article,publish,"האם תניית בוררות זרה בהסכם מקוון שבין יצרן בינ&#8221;ל למפיץ ישראלי, היא תנאי מקפח בחוזה אחיד (ת&#8221;א 28163-07-20)","arbitration-agreement-israeli-contract-28163-07-20","https://jus-tice.co.il/articles/arbitration-agreement-israeli-contract-28163-07-20/","/articles/arbitration-agreement-israeli-contract-28163-07-20/",YES,2026-05-16T23:51:23,"312","",REST_API
7019,article,publish,"מי נחשב &#8220;מעוניין בדבר&#8221; בעל זכות לצורך הגשת התנגדות לצוואה (רמ&#8221;ש 37707-12-21)","right-will-37707-12-21","https://jus-tice.co.il/articles/right-will-37707-12-21/","/articles/right-will-37707-12-21/",YES,2026-05-16T23:51:23,"646","",REST_API
7002,article,publish,"מזונות הילדים – תשלום פעוטון, צהרון ומחציות &#8211; 1161022-12 &#8211; ביה&#8221;ד באר שבע","beer-sheva-rabbinical-court-alimony-1161022-12","https://jus-tice.co.il/articles/beer-sheva-rabbinical-court-alimony-1161022-12/","/articles/beer-sheva-rabbinical-court-alimony-1161022-12/",YES,2026-05-16T23:51:25,"646","",REST_API
6982,article,publish,"כתובה למי שתבעה גירושין לאחר אירוע אלימות &#8211; 1170551-5 &#8211; ביה&#8221;ד תל אביב יפו","tel-aviv-rabbinical-court-ketubah-divorce-1170551-5","https://jus-tice.co.il/articles/tel-aviv-rabbinical-court-ketubah-divorce-1170551-5/","/articles/tel-aviv-rabbinical-court-ketubah-divorce-1170551-5/",YES,2026-05-16T23:51:25,"646","",REST_API
6980,article,publish,"השבת המשמורת לאם לאחר טיפול פסיכולוגי","custody","https://jus-tice.co.il/articles/custody/","/articles/custody/",YES,2026-05-16T23:51:25,"646","",REST_API
6965,article,publish,"אי אכיפת הסכם אי תחרות וסודיות | הנשיא אלכס קוגן: פס&#8221;ד בנושא חופש העיסוק (סע&#8221;ש 49088-11-18)","verdict-enforcement-agreement-49088-11-18","https://jus-tice.co.il/articles/verdict-enforcement-agreement-49088-11-18/","/articles/verdict-enforcement-agreement-49088-11-18/",YES,2026-05-16T23:51:27,"83","",REST_API
6943,article,publish,"השופט אריאל ממן: החלטה למתן צו הגנה למניעת אלימות במשפחה (ה&#8221;ט 40857-03-22)","protection-order-judge-decision-family-40857-03-22","https://jus-tice.co.il/articles/protection-order-judge-decision-family-40857-03-22/","/articles/protection-order-judge-decision-family-40857-03-22/",YES,2026-05-16T23:51:27,"646","",REST_API
6937,article,publish,"חיוב גט גירושין ודחיית בקשת האיש לדון בעילות נוספות מיותרות","get-divorce-divorce-petition","https://jus-tice.co.il/articles/get-divorce-divorce-petition/","/articles/get-divorce-divorce-petition/",YES,2026-05-16T23:51:27,"646","",REST_API
6935,article,publish,"שכר כונס נכסים שלא השלים את מלאכתו","properties","https://jus-tice.co.il/articles/properties/","/articles/properties/",YES,2026-05-16T23:51:30,"646","",REST_API
6933,article,publish,"דחיית תביעת לשון הרע | השופט אביים ברקאי פסקי דין 2022","defamation-lawsuit-judge-law-2022","https://jus-tice.co.il/articles/defamation-lawsuit-judge-law-2022/","/articles/defamation-lawsuit-judge-law-2022/",YES,2026-05-16T23:51:29,"129","",REST_API
6927,article,publish,"&#8216;חובת אישור הסכם המהווה השלמה להסכם ממון או גירושין, אף אם הוגדר &#8216;הסכם מכר&#8217;, ובטלותו משאושר שלא כדין &#8211; 1333563-1 &#8211; ביה&#8221;ד הגדול&#8217;‎‎","prenuptial-agreement-rabbinical-court-approval-agreement-divorce-law","https://jus-tice.co.il/articles/prenuptial-agreement-rabbinical-court-approval-agreement-divorce-law/","/articles/prenuptial-agreement-rabbinical-court-approval-agreement-divorce-law/",YES,2026-05-16T23:51:29,"646","",REST_API
6925,article,publish,"פיצויים לעובד שפוטר מעבודתו לאלתר וללא עריכת שימוע כדין | פסק דין סע&#8221;ש 31439-10-17","verdict-damages-law-31439-10-17","https://jus-tice.co.il/articles/verdict-damages-law-31439-10-17/","/articles/verdict-damages-law-31439-10-17/",YES,2026-05-16T23:51:32,"83","",REST_API
6922,article,publish,"תביעה בגין רשלנות מקצועית של רואה חשבון | פסק דין (ת&#8221;א 55450-03-20)","verdict-lawsuit-accountant-account-55450-03-20","https://jus-tice.co.il/articles/verdict-lawsuit-accountant-account-55450-03-20/","/articles/verdict-lawsuit-accountant-account-55450-03-20/",YES,2026-05-16T23:51:32,"76","",REST_API
6916,article,publish,"שיעור הפיצוי בגין ליקויי בנייה בדירה שנרכשה | ליקויים מהותיים המצדיקים החלפת הריצוף","compensation-apartment","https://jus-tice.co.il/articles/compensation-apartment/","/articles/compensation-apartment/",YES,2026-05-16T23:51:32,"309","",REST_API
6913,article,publish,"מיהו שופט? סוגי שופטים | מהו תפקידו של שופט בית משפט","court-judge","https://jus-tice.co.il/articles/court-judge/","/articles/court-judge/",YES,2026-05-16T23:34:35,"632","",REST_API
6903,article,publish,"קביעת גדר חיוב האב במזונות קטנים מעל גיל שש, על פי שיטת הרשבא","alimony","https://jus-tice.co.il/articles/alimony/","/articles/alimony/",YES,2026-05-16T23:51:34,"646","",REST_API
6901,article,publish,"חזקת חוב לצד ג&#8217; שאכן חוב הוא ובר־איזון וחובת הראיה על הטוען אחרת | איזון משאבים","evidence","https://jus-tice.co.il/articles/evidence/","/articles/evidence/",YES,2026-05-16T23:51:34,"646","",REST_API
