tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position
3-seen-not-clicked,11746,articles,https://jus-tice.co.il/apartment-purchase-guide-contract-contractor-2025/,מדריך 2025: מה חשוב לכלול בחוזה מול קבלן ברכישת דירה,,,"מקרקעין | נדל""ן",2197,2025-01-04,2026-05-16,20,0,35.1
3-seen-not-clicked,12309,articles,https://jus-tice.co.il/60877-12-24/,"תמ""ש 60877-12-24 | השופטת שלי פרקש: בקשה לצו מניעה זמני, לפיו לא תיעשה דיספוזיציה בזכויות נחלה",,,דיני משפחה,2276,2025-03-16,2026-05-16,20,0,8.2
3-seen-not-clicked,12975,articles,https://jus-tice.co.il/1396562-2/,"פס""ד ביטול החלטה לשלום בית ; הקפאת תשלום מזונות אישה",,,דיני משפחה,16610,2025-10-19,2026-07-02,20,0,20
3-seen-not-clicked,20269,page,https://jus-tice.co.il/lawyers-tel-aviv/,עורכי דין בתל אביב: מדריך למציאת עורך דין בעיר,עורכי דין בתל אביב | מדריך למציאת עורך דין בעיר | Jus-Tice,,,545,2026-05-23,2026-07-12,20,0,21.2
4-negligible,1767,articles,https://jus-tice.co.il/civil-lawsuits-israel-procedure-guide/,תביעות רכושיות הדדיות של בני זוג לשעבר,,,,30759,2020-03-17,2026-05-22,19,0,12.9
4-negligible,3188,articles,https://jus-tice.co.il/cohabitation-agreement/,הסכם חיים משותפים,,"הסכם חיים משותפים מאפשר לידועים בציבור להוכיח בקלות את הסטטוס שלהם. כמו כן, הוא מונע מאבק משפטי עתידי בין הצדדים ומעניק להם אפוא תחושת ביטחון.",דיני משפחה,1258,2021-04-16,2026-05-16,19,0,81.5
4-negligible,6552,articles,https://jus-tice.co.il/criminal-legal-procedure-israel-guide/,הסדר מותנה | מהו הסדר מותנה בפלילים,,,משפט פלילי,992,2022-01-06,2026-05-22,19,0,92.8
4-negligible,6890,articles,https://jus-tice.co.il/law-jurisdiction/,האם לנציב שירות המדינה יש סמכות לחתום על חוזים מיוחדים?,,,דיני עבודה,29027,2022-03-13,2026-05-17,19,0,8.1
4-negligible,7145,articles,https://jus-tice.co.il/punishment-criminal-defendant-4710-11-18/,"עונש פלילי נאשם ברצח אישה בנתניה (תפ""ח 4710-11-18)",,,עורך דין פלילי פסקי דין 2022,12173,2022-05-19,2026-05-16,19,0,33.1
4-negligible,8058,articles,https://jus-tice.co.il/rabbinical-court-family-matters-visitation-arrangements-lawsuit-divorce-jurisdiction/,תביעת גירושין כרוכה: בית הדין הרבני קנה סמכות למרות הגשת תובענה בעניין החזקת ילדים והסדרי שהותם בפני בית המשפט לענייני משפחה,,,פסקי דין חשובים,3646,2022-11-15,2026-05-16,19,0,38.6
4-negligible,11446,articles,https://jus-tice.co.il/laura-wasser/,"עו""ד לורה וסר (עו""ד לגירושין) | Laura Wasser",,,דיני משפחה,574,2024-07-30,2026-05-16,19,0,13.6
4-negligible,12305,articles,https://jus-tice.co.il/3922-01-24/,"פסק דין מינוי ""רואה חשבון חקירתי"" לצורך פירוק שיתוף בחשבונות הבנק המשותפים",,,דיני משפחה,2182,2025-03-16,2026-07-02,19,0,7.6
4-negligible,19199,page,https://jus-tice.co.il/lawyer-registration/,הצטרפות עורכי דין,,,,0,2026-05-10,2026-05-10,19,0,6.3
4-negligible,1526,articles,https://jus-tice.co.il/verdict-appeal-decision-2-5-46570-06-18/,"פס""ד בערעור- בוקינג.קום נ' החלטת הרשות להגנת הצרכן בעניין עיצום בסך 2.5 ש""ח (עש""א 46570-06-18)",,,,7467,2020-02-11,2026-05-16,18,0,6.9
4-negligible,5999,articles,https://jus-tice.co.il/ruling-apartment-residence/,הלכת שיתוף ספציפי בדירת מגורים,,,דיני משפחה,14007,2021-08-15,2026-05-16,18,0,71.9
4-negligible,6724,articles,https://jus-tice.co.il/judge-decision-request-investigation-74-4286-01-22/,"השופט ניצן סילמן: החלטה בקשה לעיון בחומר חקירה לפי סעיף 74 לחסד""פ (בע""ח 4286-01-22)",,,פלילי פסקי דין חשובים,3397,2022-02-20,2026-05-16,18,0,21.7
4-negligible,10065,articles,https://jus-tice.co.il/is-a-law-for-the-settlement-of-family-disputes-successful/,האם חוק להסדר התדיינויות בסכסוכי משפחה הצליח מבחינת יישום?,,,פסקי דין חשובים,20980,2023-09-27,2026-05-16,18,0,9.6
4-negligible,12036,articles,https://jus-tice.co.il/guide-complete-wills-updated-2025/,המדריך המלא לצוואות - מעודכן 2025,,,דיני משפחה,18594,2025-02-24,2026-07-02,18,0,30.9
4-negligible,12883,articles,https://jus-tice.co.il/rabbinical-courts-reconciliation-agreement-divorce-ketubah/,תפוגת חיובים בהסכם שלום בית וגירושין: המלצה לכתובה מוקטנת בבתי הדין הרבניים,,,דיני משפחה,15672,2025-09-04,2026-07-02,18,0,27.8
4-negligible,20371,page,https://jus-tice.co.il/immigration-lawyer-cost/,כמה עולה עורך דין הגירה: מחירים לכל שירות,כמה עולה עורך דין הגירה | מחירים לכל שירות | Jus-Tice,,,228,2026-05-23,2026-07-12,18,0,38.3
4-negligible,20498,page,https://jus-tice.co.il/real-estate-lawyer-eilat/,"עורך דין מקרקעין אילת: מע""מ אפס, תיירות","עורך דין מקרקעין אילת | מע""מ אפס, תיירות | Jus-Tice",,,223,2026-05-23,2026-07-12,18,0,8.6
4-negligible,1509,articles,https://jus-tice.co.il/israel-notary-public/,נוטריון: מה זה נוטריון | מה המחירים (מחירון),,,עורך דין,1909,2020-02-10,2026-05-16,17,0,21.1
4-negligible,5585,articles,https://jus-tice.co.il/divorce-alimony-property-expert-witness-court/,זליגמן נגד הפניקס | הגנת זוטי דברים בתובענות ייצוגיות | פרשנות המאסדר,,,,79982,2021-07-05,2026-05-22,17,0,30.9
4-negligible,6780,articles,https://jus-tice.co.il/verdict-inheritance-lawsuits-accounts-59182-12-13/,"ירושה: פסק דין בתביעות של אישה למתן חשבונות כנגד אחיו של בן זוגה לשעבר המנוח (תמ""ש 59182-12-13)",,,פסקי דין חשובים,18644,2022-02-27,2026-05-16,17,0,15.8
4-negligible,7384,articles,https://jus-tice.co.il/acquittal-defendant-judge-36253-05-20/,"זיכוי נאשם בתקיפת בת זוג מחמת הספק | שופט איל כהן ת""פ36253-05-20",,,עורך דין פלילי פסקי דין 2022,7633,2022-06-09,2026-05-16,17,0,15.9
4-negligible,7533,articles,https://jus-tice.co.il/defamation-lawsuit-900-31/,"תביעה ע""ס 900,31 ₪ בעילות של הטרדה מינית , תקיפה מילולית והוצאת לשון הרע",,,"עו""ד נזיקין פסקי דין",13,2022-06-26,2026-05-16,17,0,27.5
4-negligible,8077,articles,https://jus-tice.co.il/defamation-lawsuit-law-complete-13429-05-21/,"נתניהו נגד אהוד אולמרט (ת""א 13429-05-21) תביעת לשון הרע פסק הדין המלא",,,לשון הרע,13387,2022-11-21,2026-05-16,17,0,18.1
4-negligible,8199,articles,https://jus-tice.co.il/criminal-law-tel-aviv-lawyer-criminal-recommended/,"עורך דין פלילי בתל אביב | עו""ד פלילי מומלץ בת""א והמרכז",,,משפט פלילי,2249,2022-12-10,2026-05-18,17,0,36.7
4-negligible,8338,articles,https://jus-tice.co.il/authority-9267-12-21/,"חלוקת זמני שהות:  מינוי מתאם הורי עם סמכויות הכרעה (תלה""מ 9267-12-21)",,,פסקי דין חשובים,1516,2022-12-19,2026-05-16,17,0,10.9
4-negligible,20486,page,https://jus-tice.co.il/minimum-wage-israel-2025/,"שכר מינימום ישראל 2025: שעתי, חודשי, עדכונים","שכר מינימום ישראל 2025 | שעתי, חודשי, עדכונים | Jus-Tice",,,250,2026-05-23,2026-07-12,17,0,26.8
4-negligible,20520,page,https://jus-tice.co.il/criminal-lawyer-modiin/,עורך דין פלילי מודיעין: מחירים 2025,עורך דין פלילי מודיעין | מחירים 2025 | Jus-Tice,,,149,2026-05-23,2026-07-12,17,0,27.2
4-negligible,1819,articles,https://jus-tice.co.il/ruling-alimony-new-919-15/,בע״ם 919/15 | הלכת המזונות החדשה,,,דיני משפחה,67720,2020-03-18,2026-05-16,16,0,18.8
4-negligible,2765,articles,https://jus-tice.co.il/revocation-of-a-will-and-reviving-previous-will/,ביטול צוואה וקיום צוואה קודמת בה חלוקה שווה,,,דיני משפחה,19419,2020-10-25,2026-05-16,16,0,15.6
4-negligible,3450,articles,https://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging/,"מעצר בארה""ב שלב ההקראה  - עו""ד פלילי ארה""ב",,,משפט פלילי,3180,2021-05-27,2026-05-18,16,0,6.6
4-negligible,5544,articles,https://jus-tice.co.il/department-of-justice-general-manager/,מנהלים כלליים לדורותיהם משרד המשפטים,,,משרד המשפטים,357,2021-07-01,2026-05-16,16,0,4.2
4-negligible,5799,articles,https://jus-tice.co.il/preparing-for-law-school/,הכנה לבית הספר למשפטים,,,עורך דין,2864,2021-08-07,2026-05-16,16,0,11.6
4-negligible,6506,articles,https://jus-tice.co.il/compulsory-motor-vehicle-insurance/,ביטוח חובה,,,דיני תעבורה,1348,2021-10-10,2026-05-16,16,0,58.9
4-negligible,7441,articles,https://jus-tice.co.il/insurance-company-prosecutor-investigation-ruling/,חקירת ביטוח: חברת הביטוח מחויבת למסור לעיון התובע את מלוא חומר החקירה מכוח הלכת סוויסה,,,ביטוח,10571,2022-06-12,2026-05-16,16,0,8.8
4-negligible,8926,articles,https://jus-tice.co.il/33316-07-19/,"פס""ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג לשעבר (תלה""מ 33316-07-19)",,,גירושין,14999,2023-03-21,2026-05-16,16,0,21.8
4-negligible,11402,articles,https://jus-tice.co.il/paul-hastings/,Paul Hastings | פול הייסטינגס (עורך דין),,,"מקרקעין | נדל""ן",938,2024-07-25,2026-05-16,16,0,5.9
4-negligible,1660,articles,https://jus-tice.co.il/criminal-tax-appeal-supreme-court-israel/,"פרסם הקלטות ממסמך הרפז פס""ד הערעור",,,,8902,2020-03-05,2026-05-22,15,0,12.4
4-negligible,6060,articles,https://jus-tice.co.il/sex-offenses-arrest-witness-proceedings-family-prosecutor/,מעצר עד תום ההליכים בעבירות מין ואלימות בתוך המשפחה | הנחיות פרקליט המדינה,,,משפט פלילי,2224,2021-08-19,2026-05-18,15,0,29
4-negligible,6646,articles,https://jus-tice.co.il/corporate-appeal-shareholder-dispute-israel/,"ערעור של חברת כוח אדם שהעסיקה עובדים במלון קלאב הוטל בעיר אילת נגד חיובה בתשלום מע""מ",,,,16666,2022-02-09,2026-05-22,15,0,13.3
4-negligible,6795,articles,https://jus-tice.co.il/family-process-criminal-46235-12-21/,"העברת מסמכים מתיק משפחה לצורך הליך פלילי (רמ""ש 46235-12-21)",,,פסקי דין חשובים,1867,2022-02-27,2026-05-16,15,0,12.7
4-negligible,7507,articles,https://jus-tice.co.il/vietnam-lawyer/,עורך דין פלילי | עורך דין וייטנאם,,,משפט פלילי,9573,2022-06-23,2026-05-18,15,0,9.6
4-negligible,7905,articles,https://jus-tice.co.il/lawyers/,"עו""ד אונליין? ניהול מוניטין מקוון לעורכי דין ברשת האינטרנט",,,עורך דין,3158,2022-10-24,2026-05-17,15,0,23.5
4-negligible,9258,articles,https://jus-tice.co.il/47565-12-18/,"פס""ד בתביעה להכרזה על בעלות במקרקעין (תמ""ש 47565-12-18)",,,"מקרקעין | נדל""ן",6408,2023-04-02,2026-05-16,15,0,7.3
4-negligible,9885,articles,https://jus-tice.co.il/real-estate-usa/,"עורך דין מקרקעין ונדל""ן ארה""ב | מדריך רכישה ומכירה",,,"מקרקעין | נדל""ן",16575,2023-08-26,2026-05-16,15,0,5.7
4-negligible,11250,articles,https://jus-tice.co.il/portugal-overview-real-estate/,"סקירה על שוק הנדל""ן בפורטוגל",,,פורטוגל,822,2024-06-27,2026-05-16,15,0,57.7
4-negligible,12539,articles,https://jus-tice.co.il/iflr1000/,IFLR1000,,,,17889,2025-05-27,2026-05-17,15,0,5.2
4-negligible,12670,articles,https://jus-tice.co.il/dissolution-partnership-verdict-petition-witness-apartment-agreement/,"פס""ד רבני (2025) בקשת האישה להקדמת מועד פירוק שיתוף דירה טרם התאריך שנקבע בהסכם",,,דיני משפחה,5018,2025-07-29,2026-07-02,15,0,20.9
4-negligible,12921,articles,https://jus-tice.co.il/top-experts-family-law/,(2025) המומחים המובילים בדיני משפחה,,,דיני משפחה,24860,2025-09-15,2026-05-16,15,0,9.1
4-negligible,21296,articles,https://jus-tice.co.il/arrest-detention-lawyer-israel/,"עורך דין מעצרים: מעצר ימים, הארכת מעצר ושחרור בערובה",עורך דין מעצרים: הארכת מעצר ושחרור בערובה | Jus-Tice,"עורך דין מעצרים: איך מתנהל דיון מעצר ימים, מתי מבקשים מעצר עד תום ההליכים, אילו חלופות מעצר קיימות ומה קריטי לעשות בשעות הראשונות אחרי המעצר.",,3381,2026-07-06,2026-07-06,15,0,35
4-negligible,20350,page,https://jus-tice.co.il/labor-law-tel-aviv/,"עורך דין עבודה תל אביב: מחירים, שירותים","עורך דין עבודה תל אביב | מחירים, שירותים | Jus-Tice",,,212,2026-05-23,2026-07-12,15,0,9.1
4-negligible,20481,page,https://jus-tice.co.il/court-appeal-israel/,"ערעור לבית משפט: מתי, איך, עלויות","ערעור לבית משפט | מתי, איך, עלויות | Jus-Tice",,,269,2026-05-23,2026-07-12,15,0,7.9
4-negligible,1246,articles,https://jus-tice.co.il/divorce-everything-you-need-to-know/,"עורך דין גירושין, דיני משפחה וצוואות - מדריך גירושין מקיף",,,דיני משפחה,10126,2020-01-16,2026-05-24,14,0,54.6
4-negligible,1581,articles,https://jus-tice.co.il/acquittal-defendant-evidence-laws/,זיכוי נאשם בשל פסילת ראיה עקב חיפוש בלתי חוקי,,,,10851,2020-02-16,2026-05-16,14,0,20.4
4-negligible,1714,articles,https://jus-tice.co.il/spousal-support-lawsuit-custody-property/,"תביעה למזונות אישה וקטינות, תביעה למשמורת קטינות ותביעה רכושית",,,דיני משפחה,6357,2020-03-12,2026-05-16,14,0,50.4
4-negligible,1749,articles,https://jus-tice.co.il/validity-license-16-03-2020/,קורונה: הארכת תקופת תוקף רישיון רכב 16/03/2020,,,,629,2020-03-16,2026-05-16,14,0,8.1
4-negligible,6635,articles,https://jus-tice.co.il/should-i-admit-guilt-to-my-criminal-defense-attorney/,האם עלי להודות באשמה בפני הסניגור הפלילי שלי? המלצות עורך דין פלילי,,,משפט פלילי,1276,2022-02-08,2026-05-18,14,0,8.8
4-negligible,6776,articles,https://jus-tice.co.il/inheritance-lawsuits-rights-apartment-7662-07-18/,"ירושה: תביעות במסגרת סכסוך בין אלמנה וילדיה ואמו של הנפטר הנוגעות לזכויות על דירה (תמ""ש 7662-07-18)",,,פסקי דין חשובים,17885,2022-02-27,2026-05-16,14,0,7.4
4-negligible,6857,articles,https://jus-tice.co.il/judge-decision-request-estate-will-21159-07-21/,"השופטת אורית יהלומי: החלטה בבקשה למינוי מנהל עיזבון כמפורט בצוואה והתנגדות לבקשה (ת""א 21159-07-21)",,,פסקי דין חשובים,8609,2022-03-08,2026-05-16,14,0,17.9
