tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position,path_norm,clicks_16mo,impressions_16mo,ctr_pct_16mo,avg_position_16mo,action,merge_target_url,primary_query,secondary_queries,intent,cluster_id,role,priority_wave,new_title,new_meta_description,rationale
2-low-traffic,7964,articles,https://jus-tice.co.il/personal-injury-verdict-judge-lawsuit-damages-claim/,"השופטת חיה זנדברג: פס""ד בתביעה לפיצויים בגין נזקי גוף בטענה לרשלנות לאחר לידה (ת""א 58449-02-18)",,,דיני נזיקין,23058,2022-11-03,2026-05-16,75,4,15.0,/personal-injury-verdict-judge-lawsuit-damages-claim/,4.0,75.0,5.33,15.0,REBUILD,,"השופטת חיה זנדברג: פס""ד בתביעה לפיצויים בגין נזקי",,informational-guide,torts-insurance,support,18,"השופטת חיה זנדברג: פס""ד בתביעה לפיצויים בגין נזקי גוף בטענה","השופטת חיה זנדברג: פס""ד בתביעה לפיצויים בגין נזקי גוף בטענה: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 4c/75i; demand protected; attorney-led rebuild.
3-seen-not-clicked,7496,articles,https://jus-tice.co.il/decision49576-05-20/,"אישור תביעה ייצוגית נגד אייס ACE הסדר פשרה שלפיו ייהנו לקוחות אייס מפיצוי כספי (ת""צ 49576-05-20)",,,תובענות ייצוגיות,4013,2022-06-20,2026-05-16,72,0,12.8,/decision49576-05-20/,27.0,1166.0,2.32,12.8,REBUILD,,אישור תביעה ייצוגית נגד אייס ACE הסדר פשרה שלפיו,ace ביטול עסקה;אייס תלונות הציבור;אייס ביטול הזמנה;אייס פניות הציבור;ace ביטול הזמנה,hire-lawyer,torts-insurance,support,18,אישור תביעה ייצוגית נגד אייס ACE הסדר פשרה שלפיו ייהנו,"אישור תביעה ייצוגית נגד אייס ACE הסדר פשרה שלפיו ייהנו: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 27c/1166i; demand protected; attorney-led rebuild.
3-seen-not-clicked,6456,articles,https://jus-tice.co.il/personal-injury-compensation-verdict-israel/,פיצוי כספי בגין איחור בהמראת טיסה ואי אספקת שירותי לינה בהתאם לחוק שירותי תעופה,,,פיצויים,4913,2021-10-01,2026-05-22,68,0,43.5,/personal-injury-compensation-verdict-israel/,0.0,68.0,0.0,43.5,REBUILD,,פיצוי כספי בגין איחור בהמראת טיסה ואי אספקת שירותי,איחור בטיסה פיצויים;דיליי בטיסה פיצוי,informational-guide,torts-insurance,support,18,פיצוי כספי בגין איחור בהמראת טיסה ואי אספקת שירותי,"פיצוי כספי בגין איחור בהמראת טיסה ואי אספקת שירותי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 0c/68i; demand protected; attorney-led rebuild.
2-low-traffic,7683,articles,https://jus-tice.co.il/decision75385-12-20/,"השופט עדי הדר: פס""ד בשתי תביעות בגין לשון הרע נגד אותו נתבע (ת""א 75385-12-20; ת""א 75416-12-20)",,,לשון הרע,8753,2022-09-01,2026-05-16,66,1,8.5,/decision75385-12-20/,40.0,1915.0,2.09,10.9,REBUILD,,"השופט עדי הדר: פס""ד בשתי תביעות בגין לשון הרע נגד",עדי הדר שופט;השופט עדי הדר;הדר עדי;גובה הפיצוי בגין לשון הרע;12:20,informational-guide,torts-insurance,support,18,"השופט עדי הדר: פס""ד בשתי תביעות בגין לשון הרע נגד אותו נתבע","השופט עדי הדר: פס""ד בשתי תביעות בגין לשון הרע נגד אותו נתבע: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 40c/1915i; demand protected; attorney-led rebuild.
2-low-traffic,6916,articles,https://jus-tice.co.il/apartment-defects-contractor-compensation-israel/,שיעור הפיצוי בגין ליקויי בנייה בדירה שנרכשה | ליקויים מהותיים המצדיקים החלפת הריצוף,,,פיצויים,6925,2022-03-17,2026-05-22,64,1,7.6,/apartment-defects-contractor-compensation-israel/,1.0,64.0,1.56,7.6,REBUILD,,שיעור הפיצוי בגין ליקויי בנייה בדירה שנרכשה,אריחי ריצוף,informational-guide,torts-insurance,cluster,18,שיעור הפיצוי בגין ליקויי בנייה בדירה שנרכשה: מדריך משפטי,"שיעור הפיצוי בגין ליקויי בנייה בדירה שנרכשה: מדריך משפטי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/64i; demand protected; attorney-led rebuild.
3-seen-not-clicked,20376,page,https://jus-tice.co.il/personal-injury-slip-fall/,"נפילה בשטח ציבורי: פיצויים, אחריות, מה עושים","נפילה בשטח ציבורי | פיצויים, אחריות, מה עושים | Jus-Tice",,,358,2026-05-23,2026-07-12,63,0,46.5,/personal-injury-slip-fall/,0.0,63.0,0.0,46.5,REBUILD,,"נפילה בשטח ציבורי: פיצויים, אחריות, מה עושים",,informational-guide,torts-insurance,cluster,18,"נפילה בשטח ציבורי: פיצויים, אחריות, מה עושים","נפילה בשטח ציבורי: פיצויים, אחריות, מה עושים: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 0c/63i; demand protected; attorney-led rebuild.
3-seen-not-clicked,1108,articles,https://jus-tice.co.il/israel-road-accident-compensation-law/,תאונת דרכים: מהו חוק הפיצויים לנפגעי תאונות דרכים?,,,דיני נזיקין,901,2019-12-31,2026-05-16,59,0,70.2,/israel-road-accident-compensation-law/,0.0,16083.0,0.0,63.6,REBUILD,,דיני נזיקין תאונת דרכים,את מי תובעים בתאונת דרכים;בוחן תאונות דרכים עד מומחה;הפלתד;דוגמאות לפיצויים תאונת דרכים,informational-guide,torts-insurance,cluster,18,דיני נזיקין תאונת דרכים: מדריך משפטי מעשי,"דיני נזיקין תאונת דרכים: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 0c/16083i; demand protected; attorney-led rebuild.
3-seen-not-clicked,8273,articles,https://jus-tice.co.il/lawyer-surgery-recommendations/,"עורך דין רשלנות בניתוח פלסטי | המלצות עו""ד רשלנות ניתוח פלסטי",,,דיני נזיקין,1596,2022-12-13,2026-05-16,55,0,22.8,/lawyer-surgery-recommendations/,0.0,55.0,0.0,22.8,REBUILD,,עורך דין רשלנות בניתוח פלסטי,,hire-lawyer,torts-insurance,cluster,18,"עורך דין רשלנות בניתוח פלסטי: שירותים, הליך ובחירת ייצוג","עורך דין רשלנות בניתוח פלסטי: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 0c/55i; demand protected; attorney-led rebuild.
3-seen-not-clicked,1700,articles,https://jus-tice.co.il/tort-lawsuit-negligence-damages-israel/,אימוץ ילד מאוקראינה: תביעת נזיקין בגין אימוץ בין-מדינתי שכשל,,,דיני נזיקין,33149,2020-03-11,2026-05-22,54,0,7.7,/tort-lawsuit-negligence-damages-israel/,0.0,54.0,0.0,7.7,REBUILD,,אימוץ ילד מאוקראינה: תביעת נזיקין בגין אימוץ,אימוץ ילדים מאוקראינה,informational-guide,torts-insurance,cluster,18,אימוץ ילד מאוקראינה: תביעת נזיקין בגין אימוץ,"אימוץ ילד מאוקראינה: תביעת נזיקין בגין אימוץ: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 0c/54i; demand protected; attorney-led rebuild.
2-low-traffic,10053,articles,https://jus-tice.co.il/deep-pocket/,מבחן הכיס העמוק נזיקין,,,פיצויים,858,2023-09-25,2026-05-16,53,1,2.8,/deep-pocket/,25.0,386.0,6.48,8.3,REBUILD,,מבחן הכיס העמוק נזיקין,כיס עמוק;הכיס;הכוס הכי גדול בעולם,informational-guide,torts-insurance,cluster,18,מבחן הכיס העמוק נזיקין: מדריך משפטי מעשי,"מבחן הכיס העמוק נזיקין: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 25c/386i; demand protected; attorney-led rebuild.
2-low-traffic,6933,articles,https://jus-tice.co.il/defamation-lawsuit-judge-law-2022/,דחיית תביעת לשון הרע | השופט אביים ברקאי פסקי דין 2022,,,לשון הרע,9695,2022-03-23,2026-05-16,51,1,12.5,/defamation-lawsuit-judge-law-2022/,1.0,51.0,1.96,12.5,REBUILD,,דחיית תביעת לשון הרע,אביים ברקאי,informational-guide,torts-insurance,support,18,דחיית תביעת לשון הרע | השופט אביים ברקאי פסקי דין 2022,"דחיית תביעת לשון הרע | השופט אביים ברקאי פסקי דין 2022: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/51i; demand protected; attorney-led rebuild.
2-low-traffic,5633,articles,https://jus-tice.co.il/compensation-flight-delayed/,פיצוי נזק על דחיית טיסה חברת תעופה אייר אינדיה | תביעות קטנות,,,פיצויים,2510,2021-07-20,2026-05-16,46,1,7.9,/compensation-flight-delayed/,52.0,6426.0,0.81,58.1,REBUILD,,דחיית טיסה פיצוי,תביעות נגד אל על;דחיית טיסה;ביטול טיסה אייר אינדיה;דוגמא תביעה קטנה ביטול טיסה;איך לתבוע חברת תעופה,informational-guide,torts-insurance,cluster,18,דחיית טיסה פיצוי: מדריך משפטי מעשי,"דחיית טיסה פיצוי: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 52c/6426i; demand protected; attorney-led rebuild.
2-low-traffic,9339,articles,https://jus-tice.co.il/personal-injury-law/,"עורך דין נזקי גוף ארה""ב | תביעה לנזקי גוף בארצות הברית: כל מה שצריך לדעת",,,,13781,2023-04-12,2026-05-16,45,1,15.9,/personal-injury-law/,56.0,23387.0,0.24,57.6,REBUILD,,"עורך דין נזקי גוף ארה""ב",איך לבחור עורך דין לנזקי גוף שמתמחה בתביעות ביטוח;אגרת בית משפט נזקי גוף;דיני נזיקין על בסיס הצלחה;אומד את הסיכון לפגיעת גוף בכדוה א;barratry,hire-lawyer,torts-insurance,cluster,18,"עורך דין נזקי גוף ארה""ב: שירותים, הליך ובחירת ייצוג","עורך דין נזקי גוף ארה""ב: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 56c/23387i; demand protected; attorney-led rebuild.
2-low-traffic,5367,articles,https://jus-tice.co.il/lawsuit-compensation-300-000/,"תביעה של מלצרית הטרדה מינית 300,000 ש""ח פיצוי",,,,23205,2021-06-20,2026-05-16,41,1,21.1,/lawsuit-compensation-300-000/,1.0,41.0,2.44,21.1,REBUILD,,"תביעה של מלצרית הטרדה מינית 300,000 ש""ח פיצוי",,informational-guide,torts-insurance,cluster,18,"תביעה של מלצרית הטרדה מינית 300,000 ש""ח פיצוי","תביעה של מלצרית הטרדה מינית 300,000 ש""ח פיצוי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/41i; demand protected; attorney-led rebuild.
2-low-traffic,7621,articles,https://jus-tice.co.il/decision48940-07-20/,"שופט רן ארנון: פיצוי 160,000 ש""ח בתביעת נזיקין של אישה כנגד בעלה בעקבות שנים רבות של התעללות (תלה""מ 48940-07-20)",,,פסקי דין חשובים,16404,2022-08-03,2026-05-16,40,3,8.4,/decision48940-07-20/,46.0,1429.0,3.22,9.4,REBUILD,,"שופט רן ארנון: פיצוי 160,000 ש""ח בתביעת נזיקין של",רן ארנון;רן ארנון שופט;השופט רן ארנון;ארנון רן;בני ארנון,informational-guide,torts-insurance,support,18,"שופט רן ארנון: פיצוי 160,000 ש""ח בתביעת נזיקין של אישה כנגד","שופט רן ארנון: פיצוי 160,000 ש""ח בתביעת נזיקין של אישה כנגד: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 46c/1429i; demand protected; attorney-led rebuild.
2-low-traffic,1640,articles,https://jus-tice.co.il/defamation-damages-33-300/,"ראש עיריית טבריה רון קובי נתבע לפיצויים בגין לשון הרע בפייסבוק על סך 33,300 ש""ח",,,דיני נזיקין,6065,2020-03-05,2026-05-16,31,1,10.6,/defamation-damages-33-300/,1.0,31.0,3.23,10.6,REBUILD,,ראש עיריית טבריה רון קובי נתבע לפיצויים בגין לשון,,local,torts-insurance,cluster,18,ראש עיריית טבריה רון קובי נתבע לפיצויים בגין לשון,"ראש עיריית טבריה רון קובי נתבע לפיצויים בגין לשון: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 1c/31i; demand protected; attorney-led rebuild.
2-low-traffic,5335,articles,https://jus-tice.co.il/defamation-lawsuit-privacy/,"ניר חפץ נגד אמיר אוחנה תביעת לשון הרע, הגנת פרטיות הסרת חסינות",,,,4945,2021-06-16,2026-05-16,28,2,14.7,/defamation-lawsuit-privacy/,2.0,28.0,7.14,14.7,REBUILD,,"ניר חפץ נגד אמיר אוחנה תביעת לשון הרע, הגנת פרטיות",site:jus-tice.co.il,informational-guide,torts-insurance,cluster,18,"ניר חפץ נגד אמיר אוחנה תביעת לשון הרע, הגנת פרטיות","ניר חפץ נגד אמיר אוחנה תביעת לשון הרע, הגנת פרטיות: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 2c/28i; demand protected; attorney-led rebuild.
2-low-traffic,7285,articles,https://jus-tice.co.il/decision13759-08-21/,"ביה""ד הארצי לעבודה, סגן הנשיאה השופט אילן איטח: פס""ד בנושא פגיעה באירוע תאונתי בעבודה (בר""ע 13759-08-21)",,,פיצויים,10744,2022-05-31,2026-05-16,24,1,17.8,/decision13759-08-21/,10.0,404.0,2.48,24.3,REBUILD,,"ביה""ד הארצי לעבודה, סגן הנשיאה השופט אילן איטח: פס""ד",אילן איטח;אילן איטח שופט;הידרדניטיס בבית השחי;איטח אילן;איתם עמיצור,informational-guide,torts-insurance,support,18,"ביה""ד הארצי לעבודה, סגן הנשיאה השופט אילן איטח: פס""ד בנושא","ביה""ד הארצי לעבודה, סגן הנשיאה השופט אילן איטח: פס""ד בנושא: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 10c/404i; demand protected; attorney-led rebuild.
