page,clicks,impressions,ctr_pct,position
/psakdin/%D7%90%D7%99-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%94%D7%91%D7%A8%D7%97%D7%AA-%D7%98%D7%9C%D7%A4%D7%95%D7%A0%D7%99%D7%9D-%D7%9E%D7%90%D7%99%D7%9C%D7%AA-%D7%9C%D7%9C%D7%90-%D7%9E%D7%A2%D7%9E/,1,1129,0.09,60.8
/psakdin/%D7%A4%D7%A8%D7%A1%D7%9D-%D7%94%D7%A7%D7%9C%D7%98%D7%95%D7%AA-%D7%9E%D7%9E%D7%A1%D7%9E%D7%9A-%D7%94%D7%A8%D7%A4%D7%96-%D7%A4%D7%A1%D7%93-%D7%94%D7%A2%D7%A8%D7%A2%D7%95%D7%A8/,1,443,0.23,40.4
/psakdin/page/3/,1,239,0.42,36.7
/punishment-criminal-offenses/,1,20,5.0,42.6
/rabbinical-agreement-approval/,1,17,5.88,19.3
/rabbinical-court-divorce-request-israel/,1,19,5.26,6.7
/rabbinical-court-joint-custody-1218708-4/,1,32,3.12,27.6
/rabbinical-court-request-law/,1,35,2.86,9.4
/rabbinical-court-verdict-divorce-infidelity-rights-ruling/,1,41,2.44,19.7
/rabbinical-court-verdict-get-divorce-lawsuits-37883-9/,1,15,6.67,11.7
/real-estate-deals-lawyer-real-estate/,1,128,0.78,15.5
/real-estate-investment-new-york-surgery-manhattan/,1,127,0.79,23.6
/real-estate-lawyer-yavne/,1,2,50.0,8
/real-estate-legal-news-2026-07-08-5da0e0/amp/,1,12,8.33,12.8
/real-estate-market-greece-cyprus/,1,211,0.47,7.4
/receivers-trustees-property-management-court/,1,3,33.33,25.3
/regulations-insurance-1956/,1,761,0.13,13.9
/ruling-law-complete-4447-07/,1,65,1.54,13.3
/segro/,1,9,11.11,6.7
/self-employed-and-freelancer/,1,499,0.2,53.5
/sentencing-punishment-criminal-19991-07-20/,1,75,1.33,18.7
/sex-offenses-criminal-defendant-26551-01-21/,1,163,0.61,40.9
/shoplifting-defense/,1,94,1.06,12.0
/sms/,1,14,7.14,5.6
/south-african-property-law/,1,1156,0.09,15.6
/startup-equity-israel/,1,7,14.29,17.6
/startup-lawyer-israel/,1,12,8.33,36.8
/taxation-company-judge/,1,15,6.67,18.3
/tenant-rights-israel/,1,71,1.41,16.1
/tma-38-and-urban-renewal-lawyer/,1,8106,0.01,64.9
/trademark-registration-israel/,1,92,1.09,23.0
/un-convention-against-corruption-israel/,1,10,10.0,6.5
/united-states-divorce/,1,185,0.54,10.5
/urban-renewal-guide-practical-company-2025/,1,1823,0.05,42.7
/verdict-21054-10-20/,1,61,1.64,7.6
/verdict-apartment-65410-11-21/,1,45,2.22,19.2
/verdict-enforcement-agreement-49088-11-18/,1,48,2.08,8.9
/verdict-judge-lawsuit-civil-conviction-38003-03-19/,1,21,4.76,23
/verdict-judge-wills-62835-08-19/,1,48,2.08,11.2
/verdict-lawsuit-12385-08-16/,1,12,8.33,13.8
/verdict-lawsuit-accountant-account-55450-03-20/,1,17,5.88,9.9
/verdict-lawsuit-damages-9109-12-19/,1,78,1.28,40.7
/verdict-petition-alimony-claim-35493-10-19/,1,45,2.22,15.6
/verdict-rights-house-land-35298-10-19/,1,91,1.1,36.9
/verdict-tel-aviv/,1,40,2.5,10.2
/what-is-bitcoin-and-how-does-it-work/,1,8817,0.01,45.9
/what-to-avoid-when-hiring-a-web-design-company/,1,2560,0.04,60.8
/what-to-consider-when-hiring-a-criminal-lawyer/,1,245,0.41,43.2
/womens-rights-domestic-violence-israel-law/,1,3,33.33,22
/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%93%D7%95%D7%A8%D7%99-%D7%A1%D7%A4%D7%99%D7%91%D7%A7-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%9E%D7%95%D7%A7%D7%93-%D7%98%D7%9C%D7%A4%D7%95%D7%A0%D7%99-%D7%AA%D7%A9%D7%9C%D7%95%D7%9D-%D7%A9%D7%9B%D7%A8-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A2%D7%91%D7%95%D7%A8-%D7%94%D7%A4%D7%A1%D7%A7%D7%95%D7%AA-%D7%A7%D7%A6%D7%A8%D7%95%D7%AA.pdf,1,60,1.67,13.9
/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%AA%D7%95%D7%9E%D7%A8-%D7%A1%D7%99%D7%9C%D7%95%D7%A8%D7%94-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%AA-%D7%AA%D7%A0%D7%90%D7%99%D7%9D-%D7%91%D7%9E%D7%A2%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%95%D7%9D-%D7%95%D7%92%D7%A0%D7%99%D7%9D-%D7%91%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%97%D7%A8%D7%93%D7%99-1.pdf,1,26,3.85,11.2
/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%90%D7%95%D7%A8%D7%9F-%D7%A9%D7%92%D7%91-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%97%D7%95%D7%9C%D7%94-%D7%A1%D7%A8%D7%98%D7%9F.pdf,1,41,2.44,18.6
/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A9-%D7%A9-%D7%A6%D7%91%D7%99-%D7%A4%D7%A8%D7%A0%D7%A7%D7%9C-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%99%D7%A7%D7%A8%D7%95%D7%98%D7%A8%D7%90%D7%95%D7%9E%D7%94-%D7%91%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9%D7%94%D7%AA%D7%A0%D7%94%D7%9C%D7%94-%D7%A2%D7%9C-%D7%A4%D7%A0%D7%99-%D7%97%D7%93%D7%A9%D7%99%D7%9D-%D7%A1%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%91%D7%9C%D7%91%D7%93.pdf,1,263,0.38,24.4
/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%90%D7%A8%D7%92%D7%95%D7%9F-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%99%D7%A6%D7%99%D7%92-%D7%A9%D7%9C-%D7%94%D7%92%D7%A0%D7%A0%D7%95%D7%AA-%D7%94%D7%9E%D7%97%D7%A0%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,1,29,3.45,7.6
/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%96%D7%9B%D7%90%D7%95%D7%AA-%D7%92%D7%A8%D7%95%D7%A9%D7%94-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%92%D7%9E%D7%99%D7%AA-%D7%9C%D7%94%D7%91%D7%98%D7%97%D7%AA-%D7%94%D7%9B%D7%A0%D7%A1%D7%94-%D7%A0%D7%A4%D7%A8%D7%93%D7%AA.pdf,1,205,0.49,15.8
/wp-content/uploads/2021/02/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%AA-%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-2023.pdf,1,16,6.25,23.6
/wp-content/uploads/2021/06/%D7%97%D7%A7%D7%99%D7%A7%D7%94-25.08.19.pdf,1,119,0.84,39.6
/wp-content/uploads/2022/02/22963-11-19.pdf,1,15,6.67,18.6
/wp-content/uploads/2022/06/%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%97%D7%95%D7%9C-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%9E%D7%95%D7%A8%D7%A9%D7%94-%D7%95%D7%96%D7%95%D7%9D-%D7%9B%D7%90%D7%A9%D7%A8-%D7%94%D7%A0%D7%AA%D7%91%D7%A2-%D7%9E%D7%AA%D7%A0%D7%92%D7%93-1268530-3-%D7%91%D7%99%D7%94%D7%93-%D7%90%D7%A9%D7%A7%D7%9C%D7%95%D7%9F.docx,1,32,3.12,31.5
/wp-content/uploads/2023/03/15_lsr_300371.pdf,1,275,0.36,17.4
/wp-content/uploads/2023/03/17_lsr_300911.pdf,1,40,2.5,24.8
/wp-content/uploads/2023/03/18_lsr_301162.pdf,1,7,14.29,15.1
/wp-content/uploads/2023/03/Attorneys-in-Nicosia-U.S.pdf,1,65,1.54,22.0
/wp-content/uploads/2023/03/Complaint-Form.docx,1,15,6.67,18.1
/wp-content/uploads/2023/05/romanian-notary-israel.pdf,1,51,1.96,48.3
/wp-content/uploads/2023/08/formular_ds_v._cnv_final_05.10.2022.pdf,1,29,3.45,7.2
/#chapter1,0,632,0,8.7
/#chapter2,0,330,0,8.9
/#chapter3,0,627,0,8.7
/#chapter4,0,321,0,9
/#chapter5,0,321,0,9
/#chapter6,0,321,0,9
/#chapter7,0,321,0,9
/%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99%D7%9D/%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91-%D7%95%D7%94%D7%9E%D7%A8%D7%9B%D7%96/,0,17,0,16
/%D7%90%D7%99%D7%9A-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9-%D7%A0%D7%9B%D7%95%D7%9F-%D7%95%D7%9E%D7%94%D7%A8/,0,223,0,55.3
/%D7%90%D7%99%D7%9A-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A1%D7%95%D7%9B%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%98%D7%95%D7%91/,0,338,0,64.8
/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99/,0,1,0,1
/%D7%91%D7%92%D7%99%D7%93%D7%94/,0,2,0,36
/%D7%91%D7%92%D7%A5-%D7%A7%D7%99%D7%91%D7%9C-%D7%A2%D7%AA%D7%99%D7%A8%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%9E%D7%91%D7%A7%D7%A8-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%97%D7%9C%D7%A7-%D7%9E%D7%91/amp/,0,2,0,11
/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91/,0,130,0,37.2
/%D7%91%D7%A7%D7%A9%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%93%D7%A2-%D7%90%D7%A9%D7%A4%D7%95%D7%96%D7%95-%D7%A9%D7%9C-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%91%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D/,0,20,0,29.9
/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%A2%D7%9D-%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%94%D7%93%D7%A8%D7%9A-%D7%94%D7%98%D7%95%D7%91%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9-%D7%91%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%91%D7%9C%D7%99-%D7%9C%D7%A4%D7%92%D7%95%D7%A2-%D7%91%D7%99%D7%9C%D7%93%D7%99%D7%9D/,0,692,0,41.0
/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%95%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%90%D7%AA%D7%A8-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98-%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92/,0,23,0,13.7
/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%A7%D7%91%D7%9C%D7%AA-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A4%D7%A0%D7%A1%D7%99%D7%95%D7%A0%D7%99%D7%95%D7%AA-%D7%9E%D7%94%D7%95%D7%95%D7%A0%D7%95%D7%AA-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%A8%D7%99%D7%A9%D7%95%D7%9E%D7%9F-%D7%A2%D7%9C-%D7%A9%D7%9D-%D7%94%D7%96%D7%9B%D7%90%D7%99-%D7%91%D7%94%D7%AA%D7%90%D7%9D-%D7%9C%D7%97%D7%95%D7%A7-%D7%9C%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%97%D7%99%D7%A1%D7%9B%D7%95%D7%9F-%D7%A4%D7%A0%D7%A1%D7%99%D7%95%D7%A0%D7%99/,0,847,0,59.8
/%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%94-%D7%96%D7%94-%D7%95%D7%90%D7%99%D7%9A-%D7%94%D7%AA%D7%94%D7%9C%D7%99%D7%9A-%D7%A2%D7%95%D7%91%D7%93/,0,12067,0,71.3
/%D7%93%D7%95%D7%92%D7%9E%D7%90-%D7%9C%D7%A1%D7%9B%D7%9D-%D7%A4%D7%99%D7%A0%D7%95%D7%99-%D7%91%D7%99%D7%A0%D7%95%D7%99/,0,1,0,2
/%D7%93%D7%99%D7%9F-%D7%95%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-%D7%A9%D7%9B%D7%A8%D7%95%D7%AA-%D7%9C%D7%A0%D7%94%D7%92%D7%99%D7%9D,0,1,0,21
/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%97%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,0,1,0,1
/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,0,1,0,1
/%D7%94%D7%90%D7%9D-%D7%94%D7%91%D7%A2%D7%9C-%D7%A8%D7%A9%D7%90%D7%99-%D7%9C%D7%A2%D7%9B%D7%91-%D7%90%D7%AA-%D7%94%D7%92%D7%98-%D7%91%D7%98%D7%A2%D7%A0%D7%94-%D7%A9%D7%A2%D7%A8%D7%9B%D7%90%D7%95%D7%AA-%D7%91%D7%90%D7%A8%D7%94%D7%91-%D7%94%D7%99%D7%98%D7%95-%D7%90%D7%AA-%D7%93%D7%99%D7%A0%D7%95-1345115-4-%D7%91%D7%99%D7%94%D7%93-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D/,0,11,0,13.1
/%D7%94%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9E%D7%A2%D7%A6%D7%A8-%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A2%D7%A6%D7%A8%D7%99%D7%9D-%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,1
/%D7%94%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%9E%D7%9C%D7%90-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA/,0,73,0,52.7
/%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA-%D7%94%D7%A0%D7%A1%D7%AA%D7%A8%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%9B%D7%99%D7%A6%D7%93-%D7%9E%D7%98%D7%95%D7%A4%D7%9C%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%A4%D7%97%D7%95%D7%AA-%D7%9E%D7%95%D7%A9%D7%A4%D7%A2%D7%99%D7%9D-%D7%9E%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A9%D7%9C-%D7%AA%D7%A2%D7%A9%D7%99%D7%99%D7%AA-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA/,0,12,0,91.7
/%D7%94%D7%A8%D7%9B%D7%91-%D7%9E%D7%9C%D7%90-%D7%91%D7%91%D7%92%D7%A5-%D7%93%D7%9F-%D7%91%D7%A2%D7%AA%D7%99%D7%A8%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%A9%D7%99%D7%A0%D7%95%D7%99-%D7%94%D7%A8%D7%9B-2/amp/,0,2,0,9.5
/%D7%94%D7%A8%D7%9B%D7%91-%D7%9E%D7%9C%D7%90-%D7%91%D7%91%D7%92%D7%A5-%D7%93%D7%9F-%D7%91%D7%A2%D7%AA%D7%99%D7%A8%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%A9%D7%99%D7%A0%D7%95%D7%99-%D7%94%D7%A8%D7%9B/amp/,0,1,0,8
/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%A2%D7%A4%D7%A8%D7%94-%D7%92%D7%99%D7%90-%D7%99%D7%A1-33240-08-21-%D7%A2-%D7%A0-%D7%A2/,0,76,0,31.4
/%D7%94%D7%A9%D7%AA%D7%9E%D7%A9-%D7%91%D7%90%D7%A4%D7%9C%D7%99%D7%A7%D7%A6%D7%99%D7%95%D7%AA-%D7%95%D7%95%D7%90%D7%98%D7%A1%D7%90%D7%A4-%D7%95%D7%90%D7%99%D7%A0%D7%A1%D7%98%D7%92%D7%A8%D7%9D-%D7%9C%D7%99%D7%A6%D7%95%D7%A8-%D7%A7%D7%A9%D7%A8%D7%99%D7%9D-%D7%A2%D7%9D-%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA-%D7%95%D7%9C%D7%A7%D7%99%D7%99%D7%9D-%D7%A2%D7%9E%D7%9F-%D7%A9%D7%99%D7%97%D7%95%D7%AA-%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%90%D7%95%D7%A4%D7%99-%D7%9E%D7%99%D7%A0%D7%99/,0,246,0,46.6
/%D7%97%D7%95%D7%A7-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,0,1287,0,40.3
/%D7%97%D7%AA%D7%99%D7%9E%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/,0,1,0,2
/%D7%98%D7%95%D7%A4%D7%A1-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A2%D7%91%D7%A8%D7%99%D7%99%D7%A0%D7%99-%D7%9E%D7%99%D7%9F-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%94%D7%9E%D7%9B%D7%95%D7%95%D7%9F-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%98%D7%99%D7%99%D7%9D/,0,1,0,3
/%D7%98%D7%95%D7%A4%D7%A1-%D7%A2%D7%9E%D7%93%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%97%D7%A0%D7%99%D7%A0%D7%94/,0,60,0,48.5
/%D7%98%D7%95%D7%A4%D7%A1-%D7%AA%D7%A6%D7%94%D7%99%D7%A8-%D7%A0%D7%9C%D7%95%D7%95%D7%94-%D7%9C%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A8%D7%99%D7%A9%D7%99%D7%95%D7%9F-%D7%A2%D7%A1%D7%A7-%D7%91%D7%90%D7%95%D7%A4%D7%9F-%D7%9E%D7%A7%D7%95%D7%95%D7%9F/,0,41,0,52.7
/%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A7%D7%A1%D7%9D-%D7%90%D7%AA-%D7%94%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,0,167,0,84.6
/%D7%99%D7%99%D7%A2%D7%95%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%99-%D7%9C%D7%A2%D7%A6%D7%95%D7%A8-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D/,0,84,0,28.8
/%D7%9B%D7%A0%D7%A1%D7%AA/,0,2,0,6
/%D7%9C%D7%90-%D7%9E%D7%97%D7%95%D7%A1%D7%9F-%D7%94%D7%90%D7%9D-%D7%9E%D7%A2%D7%A1%D7%99%D7%A7-%D7%99%D7%9B%D7%95%D7%9C-%D7%9C%D7%9E%D7%A0%D7%95%D7%A2-%D7%A2%D7%95%D7%91%D7%93-%D7%9C%D7%9C%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%AA-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94/,0,444,0,36.7
/%D7%9E%D7%93%D7%99%D7%94/,0,2,0,35.5
/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/),0,1,0,4
/%D7%9E%D7%93%D7%A8%D7%99%D7%A2-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,0,1,0,1
/%D7%9E%D7%94-%D7%96%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,0,956,0,76.0
/%D7%9E%D7%94-%D7%9C%D7%A2%D7%A9%D7%95%D7%AA-%D7%93%D7%91%D7%A8-%D7%A8%D7%90%D7%A9%D7%95%D7%9F-%D7%90%D7%9D-%D7%A0%D7%A4%D7%92%D7%A2%D7%AA-%D7%9E%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,0,2,0,3.5
/%D7%9E%D7%94-%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%A9%D7%9C-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%95%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA%D7%99%D7%95/,0,237,0,44.7
/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%A0-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19/,0,1,0,1
