cluster_id,pillar_url,role,intent,url,primary_query,new_title,priority_wave,clicks_16mo,impressions_16mo,action
labor-employment,https://jus-tice.co.il/labor-lawyer/,cluster,informational-guide,https://jus-tice.co.il/rabbinical-court-request-regulations-46/,בקשה לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות,בקשה לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות,20,2.0,335.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,cluster,informational-guide,https://jus-tice.co.il/law-2731/,חוק הודעה מוקדמת לפיטורים ולהתפטרות עם הסברים לחוק,חוק הודעה מוקדמת לפיטורים ולהתפטרות עם הסברים לחוק,20,0.0,256.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,cluster,informational-guide,https://jus-tice.co.il/labor-law-article-7305-employee-rights-israel/,רשלנות,רשלנות: מדריך משפטי מעשי,20,0.0,54.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,cluster,informational-guide,https://jus-tice.co.il/labor-court-compensation-termination-63705/,תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי,תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי,20,1.0,45.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,cluster,hire-lawyer,https://jus-tice.co.il/startup-equity-israel/,"מניות עובדים ואופציות: ESOP, RSU, מיסוי","מניות עובדים ואופציות: ESOP, RSU, מיסוי",20,1.0,7.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,pillar,hire-lawyer,https://jus-tice.co.il/labor-lawyer/,עורך דין דיני עבודה,עורך דין דיני עבודה | זכויות עובדים ומעסיקים,20,6.0,41840.0,KEEP-IMPROVE
labor-employment,https://jus-tice.co.il/labor-lawyer/,support,template/tool,https://jus-tice.co.il/petition-approval-debt-arrangement-creditors/,טופס בקשת בגיר לקבל אישור משטרה,טופס בקשת בגיר לקבל אישור משטרה,20,24.0,2672.0,KEEP-IMPROVE
labor-employment,https://jus-tice.co.il/labor-lawyer/,support,hire-lawyer,https://jus-tice.co.il/3695-02-19-labour-court-decision/,דחיית תביעת פיצויים עובד זר מאריתראה כנגד מסעדה,דחיית תביעת פיצויים עובד זר מאריתראה כנגד מסעדה | פסק דין,20,8.0,518.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,support,hire-lawyer,https://jus-tice.co.il/judge-israel-wolt-35327-08-20/,השופטת אריאלה גילצר כץ: תובענה ייצוגית נגד wolt וולט,השופטת אריאלה גילצר כץ: תובענה ייצוגית נגד wolt וולט,20,3.0,271.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,support,informational-guide,https://jus-tice.co.il/verdict-enforcement-agreement-49088-11-18/,אי אכיפת הסכם אי תחרות וסודיות,"אי אכיפת הסכם אי תחרות וסודיות | הנשיא אלכס קוגן: פס""ד בנושא",20,1.0,48.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,support,informational-guide,https://jus-tice.co.il/verdict-lawsuit-12385-08-16/,"תביעת שכר עבודה: פסק דין בנושא הרמת מסך (סע""ש","תביעת שכר עבודה: פסק דין בנושא הרמת מסך (סע""ש 12385-08-16)",20,1.0,12.0,REBUILD
labor-employment,https://jus-tice.co.il/labor-lawyer/,tool,template/tool,https://jus-tice.co.il/severance-pay-calculator/,מחשבון פיצויי פיטורים: חישוב לפי שכר וותק,מחשבון פיצויי פיטורים: חישוב לפי שכר וותק,20,0.0,0.0,KEEP-IMPROVE
labor-employment,https://jus-tice.co.il/labor-lawyer/,trust,trust/about,https://jus-tice.co.il/privacy-rights-coronavirus-employment-israel/,"קורונה שב""כ פרטיות: שימוש כפוי ביישומון לאיתור מגעים","קורונה שב""כ פרטיות: שימוש כפוי ביישומון לאיתור מגעים",20,0.0,3.0,KEEP-IMPROVE
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/buying-property-in-portugal/,קניית נכס בפורטוגל,קניית נכס בפורטוגל: מדריך משפטי מעשי,21,38.0,27328.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/porto-portugal-real-estate/,"פורטו, פורטוגל - השקעות נדל""ן עבור ישראלים","פורטו, פורטוגל - השקעות נדל""ן עבור ישראלים: מדריך משפטי מעשי",21,33.0,20648.0,KEEP-IMPROVE
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-relocation/,רילוקיישן לפורטוגל,רילוקיישן לפורטוגל: מדריך משפטי מעשי,21,93.0,14182.0,KEEP-IMPROVE
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-real-estate/,דירה להשקעה בפורטוגל,דירה להשקעה בפורטוגל: מדריך משפטי מעשי,21,12.0,12296.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-citizenship/,אזרחות פורטוגלית,אזרחות פורטוגלית: מדריך משפטי מעשי,21,12.0,11503.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,hire-lawyer,https://jus-tice.co.il/portugal-golden-visa/,גולדן ויזה פורטוגל,"גולדן ויזה פורטוגל: שירותים, הליך ובחירת ייצוג",21,8.0,10821.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portuguese-people/,העם הפורטוגזי,העם הפורטוגזי: מדריך משפטי מעשי,21,57.0,10783.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,hire-lawyer,https://jus-tice.co.il/portugal-lawyers/,עורך דין בפורטוגל,"עורך דין בפורטוגל: שירותים, הליך ובחירת ייצוג",21,102.0,9165.0,KEEP-IMPROVE
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/corporate-immigration-portugal/,הגירה לפורטוגל,הגירה לפורטוגל: מדריך משפטי מעשי,21,16.0,6076.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/bank-account-in-portugal/,פתיחת חשבון בנק בפורטוגל,פתיחת חשבון בנק בפורטוגל: מדריך משפטי מעשי,21,134.0,5086.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/taxation-in-portugal/,מיסוי בפורטוגל,מיסוי בפורטוגל: מדריך משפטי מעשי,21,44.0,3606.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-overview-real-estate/,"סקירה על שוק הנדל""ן בפורטוגל","סקירה על שוק הנדל""ן בפורטוגל: מדריך משפטי מעשי",21,1.0,3515.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/israel-portugal-relations/,פורטוגל בעד ישראל,פורטוגל בעד ישראל: מדריך משפטי מעשי,21,18.0,3335.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-economy/,כלכלת פורטוגל,כלכלת פורטוגל: מדריך משפטי מעשי,21,51.0,3114.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/list-of-taxes-portugal/,רשימת מיסים פורטוגל,רשימת מיסים פורטוגל: מדריך משפטי מעשי,21,32.0,2785.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,hire-lawyer,https://jus-tice.co.il/lisbon-portugal/,ליסבון,"ליסבון: שירותים, הליך ובחירת ייצוג",21,1.0,2645.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/invest-in-portugal-for-citizenship/,פורטוגל השקעות,פורטוגל השקעות: מדריך משפטי מעשי,21,8.0,2208.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,hire-lawyer,https://jus-tice.co.il/cascais/,cascais פורטוגל,"cascais פורטוגל: שירותים, הליך ובחירת ייצוג",21,9.0,2075.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portuguese-nationality-law-jewish-return/,חוק הלאום הפורטוגזי,חוק הלאום הפורטוגזי: מדריך משפטי מעשי,21,10.0,1830.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/banking-financ-portugal/,חוקי בנקאות ופיננסים פורטוגל,חוקי בנקאות ופיננסים פורטוגל: מדריך משפטי מעשי,21,29.0,1770.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/housing-portugal/,הבית של פורטוגל,הבית של פורטוגל: מדריך משפטי מעשי,21,14.0,1716.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portuguese-bar-association/,לשכת עורכי הדין הפורטוגלית,לשכת עורכי הדין הפורטוגלית: מדריך משפטי מעשי,21,12.0,1650.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/tax-guide-portugal/,השקעות בפורטוגל מיסוי,השקעות בפורטוגל מיסוי: מדריך משפטי מעשי,21,5.0,1419.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/government-of-portugal/,ממשלת פורטוגל,ממשלת פורטוגל: מדריך משפטי מעשי,21,6.0,810.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/real-estate-comparative-guide/,"השוואתי: נדל""ן פורטוגל","השוואתי: נדל""ן פורטוגל",21,3.0,765.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/legal-services-in-portugal/,לווי משפטי פורטוגל,לווי משפטי פורטוגל: מדריך משפטי מעשי,21,1.0,735.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/cuatrecasas/,"Cuatrecasas, Gonçalves Pereira & Associados (עורכי","Cuatrecasas, Gonçalves Pereira & Associados (עורכי",21,3.0,630.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-noatary/,נוטריון פורטוגל,נוטריון פורטוגל: מדריך משפטי מעשי,21,8.0,610.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/list-of-companies-of-portugal/,עסקים בפורטוגל,עסקים בפורטוגל: מדריך משפטי מעשי,21,15.0,596.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/sofia-galvao/,סופיה גלואו (עורכת דין),סופיה גלואו (עורכת דין): מדריך משפטי מעשי,21,2.0,292.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/perez-llorca/,פרז-יורקה (משרד עורכי דין),פרז-יורקה (משרד עורכי דין): מדריך משפטי מעשי,21,1.0,279.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,hire-lawyer,https://jus-tice.co.il/portugal-homes/,Portugal Homes,"Portugal Homes: שירותים, הליך ובחירת ייצוג",21,1.0,221.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/is-portugal-a-good-place-to-retire/,פורטוגל: האם עדיין מקום טוב לפרישה?,פורטוגל: האם עדיין מקום טוב לפרישה?,21,3.0,202.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-medicine/,שרותי בריאות בפורטוגל,שרותי בריאות בפורטוגל: מדריך משפטי מעשי,21,5.0,194.0,KEEP-IMPROVE
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/morais-leitao/,"מוראיס לייטאו (עורכי דין) Morais Leitão, Galvão","מוראיס לייטאו (עורכי דין) Morais Leitão, Galvão",21,0.0,59.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-bank/,בנקו דה פורטוגל,בנקו דה פורטוגל: מדריך משפטי מעשי,21,1.0,39.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/israelis-portugal/,האם לישראלים וזרים גישה לשרותי בריאות בפורטוגל?,האם לישראלים וזרים גישה לשרותי בריאות בפורטוגל?,21,1.0,14.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,cluster,informational-guide,https://jus-tice.co.il/portugal-10704/,משרד האוצר (פורטוגל),משרד האוצר (פורטוגל): מדריך משפטי מעשי,21,1.0,6.0,REBUILD
portugal,https://jus-tice.co.il/portugal/,pillar,informational-guide,https://jus-tice.co.il/portugal/,פורטוגל לישראלים,"פורטוגל לישראלים | אזרחות, הגירה ונדל״ן",21,21.0,10053.0,KEEP-IMPROVE
immigration-citizenship,https://jus-tice.co.il/immigration-lawyer/,cluster,hire-lawyer,https://jus-tice.co.il/german-passport/,דרכון גרמני יתרונות,"דרכון גרמני יתרונות: שירותים, הליך ובחירת ייצוג",22,24.0,64807.0,REBUILD
immigration-citizenship,https://jus-tice.co.il/immigration-lawyer/,cluster,hire-lawyer,https://jus-tice.co.il/romanian-passport/,דרכון רומני,"דרכון רומני: שירותים, הליך ובחירת ייצוג",22,20.0,31962.0,REBUILD
immigration-citizenship,https://jus-tice.co.il/immigration-lawyer/,cluster,hire-lawyer,https://jus-tice.co.il/golden-visa/,ויזת זהב הונגריה,"ויזת זהב הונגריה: שירותים, הליך ובחירת ייצוג",22,137.0,22181.0,REBUILD
immigration-citizenship,https://jus-tice.co.il/immigration-lawyer/,cluster,hire-lawyer,https://jus-tice.co.il/malta-citizenship-by-investment/,אזרחות מלטה,"אזרחות מלטה: שירותים, הליך ובחירת ייצוג",22,210.0,4874.0,KEEP-IMPROVE
immigration-citizenship,https://jus-tice.co.il/immigration-lawyer/,cluster,cost/fees,https://jus-tice.co.il/passport-immigration-relocation-residence-costs/,דרכון יווני,דרכון יווני: מחירים ושכר טרחה 2026,22,10.0,1129.0,KEEP-IMPROVE
immigration-citizenship,https://jus-tice.co.il/immigration-lawyer/,cluster,informational-guide,https://jus-tice.co.il/immigration-israel-proceedings/,הגירה,הגירה: מדריך משפטי מעשי,22,0.0,54.0,REBUILD
