family_head_term,family_key,severity,competing_url,clicks,impressions,position,designated_winner,resolution
בקשה לחישוב פסילה,בקשה לחישוב פסילה,MEDIUM,https://jus-tice.co.il/psakdin/פירוק-שיתוף-בנחלה-לפי-הלכת-השיתוף-תלה/,0,46,80.3,https://jus-tice.co.il/wp-content/uploads/2023/05/עורך-דין-השבת-רכוש-יהודי-רומניה.pdf/,DIFFERENTIATE→
בקשה לחישוב פסילה,בקשה לחישוב פסילה,MEDIUM,https://jus-tice.co.il/psakdin/פסק-דין-בתביעה-לחיוב-יועץ-השקעות-בגין-נזק/,0,9,79.2,https://jus-tice.co.il/wp-content/uploads/2023/05/עורך-דין-השבת-רכוש-יהודי-רומניה.pdf/,DIFFERENTIATE→
בקשה לחישוב פסילה,בקשה לחישוב פסילה,MEDIUM,https://jus-tice.co.il/פסד-בעניין-מזונות-תלהמ-21976-01-20/,0,8,77.4,https://jus-tice.co.il/wp-content/uploads/2023/05/עורך-דין-השבת-רכוש-יהודי-רומניה.pdf/,DIFFERENTIATE→
בקשה לחישוב פסילה,בקשה לחישוב פסילה,MEDIUM,https://jus-tice.co.il/returning-resident-rights-determining-tax-rate/,0,6,67.2,https://jus-tice.co.il/wp-content/uploads/2023/05/עורך-דין-השבת-רכוש-יהודי-רומניה.pdf/,DIFFERENTIATE→הוראת שעה תושב חוזר ותיק
בקשה לחישוב פסילה,בקשה לחישוב פסילה,MEDIUM,https://jus-tice.co.il/מחשבון-מזונות-ילדים/,0,2,82.5,https://jus-tice.co.il/wp-content/uploads/2023/05/עורך-דין-השבת-רכוש-יהודי-רומניה.pdf/,DIFFERENTIATE→
בקשה לחישוב פסילה,בקשה לחישוב פסילה,MEDIUM,https://jus-tice.co.il/psakdin/תביעה-לחייב-גרושה-להשתתף-בחובות/,0,1,65.0,https://jus-tice.co.il/wp-content/uploads/2023/05/עורך-דין-השבת-רכוש-יהודי-רומניה.pdf/,DIFFERENTIATE→
בקשה ליישוב סכסוך,בקשה ליישוב סכסוך,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,2082,44.4,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך,בקשה ליישוב סכסוך,LOW,https://jus-tice.co.il/family-dispute-resolution/,0,142,56.3,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→יישוב סכסוך במשפחה: מה קורה לפני תביעה ומה צריך
בקשה ליישוב סכסוך,בקשה ליישוב סכסוך,LOW,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,0,87,61.4,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→טופס 6 בקשה לסעד דחוף
בקשה ליישוב סכסוך אגרה,בקשה ליישוב סכסוך אגרה,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,32,17.7,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך אגרה,בקשה ליישוב סכסוך אגרה,LOW,https://jus-tice.co.il/family-dispute-resolution/,0,3,60.3,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→יישוב סכסוך במשפחה: מה קורה לפני תביעה ומה צריך
בקשה ליישוב סכסוך בבית הדין הרבני,בקשה ליישוב סכסוך בבית הדין הרבני,MEDIUM,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,2,52.5,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך בבית הדין הרבני,בקשה ליישוב סכסוך בבית הדין הרבני,MEDIUM,https://jus-tice.co.il/the-race-for-jurisdiction-family-law/,0,2,76.5,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→מרוץ הסמכויות
בקשה ליישוב סכסוך בבית המשפט לענייני משפחה,בקשה ליישוב סכסוך בבית המשפט לענייני משפחה,MEDIUM,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,2,69.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך בבית המשפט לענייני משפחה,בקשה ליישוב סכסוך בבית המשפט לענייני משפחה,MEDIUM,https://jus-tice.co.il/the-race-for-jurisdiction-family-law/,0,1,93.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→מרוץ הסמכויות
בקשה ליישוב סכסוך בית דין רבני,בקשה ליישוב סכסוך בית דין רבני,MEDIUM,https://jus-tice.co.il/the-race-for-jurisdiction-family-law/,0,4,52.8,https://jus-tice.co.il/the-race-for-jurisdiction-family-law/,WINNER
בקשה ליישוב סכסוך בית דין רבני,בקשה ליישוב סכסוך בית דין רבני,MEDIUM,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,5,84.0,https://jus-tice.co.il/the-race-for-jurisdiction-family-law/,DIFFERENTIATE→בקשה ליישוב סכסוך דוגמא
בקשה ליישוב סכסוך בית משפט לענייני משפחה,בקשה ליישוב סכסוך בית משפט לענייני משפחה,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,12,41.2,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך בית משפט לענייני משפחה,בקשה ליישוב סכסוך בית משפט לענייני משפחה,LOW,https://jus-tice.co.il/family-dispute-resolution/,0,2,56.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→יישוב סכסוך במשפחה: מה קורה לפני תביעה ומה צריך
בקשה ליישוב סכסוך במשפחה,בקשה ליישוב סכסוך במשפחה,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,577,59.9,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך במשפחה,בקשה ליישוב סכסוך במשפחה,LOW,https://jus-tice.co.il/family-dispute-resolution/,0,35,40.2,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→יישוב סכסוך במשפחה: מה קורה לפני תביעה ומה צריך
בקשה ליישוב סכסוך דוגמא,בקשה ליישוב סכסוך דוגמא,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,1,776,4.4,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך דוגמא,בקשה ליישוב סכסוך דוגמא,LOW,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,0,33,25.3,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→טופס 6 בקשה לסעד דחוף
בקשה ליישוב סכסוך דוגמא,בקשה ליישוב סכסוך דוגמא,LOW,https://jus-tice.co.il/prenuptial-agreement-sample/,0,1,3.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→הסכם ממון דוגמא חינם
בקשה ליישוב סכסוך דוגמא,בקשה ליישוב סכסוך דוגמא,LOW,https://jus-tice.co.il/family-dispute-resolution/,0,1,35.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→יישוב סכסוך במשפחה: מה קורה לפני תביעה ומה צריך
בקשה ליישוב סכסוך טופס,בקשה ליישוב סכסוך טופס,MEDIUM,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,49,21.2,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך טופס,בקשה ליישוב סכסוך טופס,MEDIUM,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,0,47,37.3,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→טופס 6 בקשה לסעד דחוף
בקשה ליישוב סכסוך מקוון,בקשה ליישוב סכסוך מקוון,HIGH,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,92,21.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה ליישוב סכסוך מקוון,בקשה ליישוב סכסוך מקוון,HIGH,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,0,48,19.9,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→טופס 6 בקשה לסעד דחוף
בקשה ליישוב סכסוך מקוון,בקשה ליישוב סכסוך מקוון,HIGH,https://jus-tice.co.il/online-family-law-services/,0,1,36.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→דיני משפחה עורך דין
בקשה לישוב סכסוך,בקשה לישוב סכסוך,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,28,34.5,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה לישוב סכסוך,בקשה לישוב סכסוך,LOW,https://jus-tice.co.il/family-dispute-resolution/,0,2,52.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→יישוב סכסוך במשפחה: מה קורה לפני תביעה ומה צריך
בקשה למזונות זמניים,בקשה למזונות זמניים,LOW,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,0,90,50.6,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,WINNER
בקשה למזונות זמניים,בקשה למזונות זמניים,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,20,60.5,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,DIFFERENTIATE→בקשה ליישוב סכסוך דוגמא
בקשה למזונות זמניים דוגמא,בקשה למזונות זמניים דוגמא,LOW,https://jus-tice.co.il/request-for-family-dispute-settlements/,0,132,6.2,https://jus-tice.co.il/request-for-family-dispute-settlements/,WINNER
בקשה למזונות זמניים דוגמא,בקשה למזונות זמניים דוגמא,LOW,https://jus-tice.co.il/free-divorce-agreement-template/,0,10,28.2,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→הסכם גירושין ללא עורך דין להורדה
בקשה למזונות זמניים דוגמא,בקשה למזונות זמניים דוגמא,LOW,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,0,10,49.2,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→טופס 6 בקשה לסעד דחוף
בקשה למזונות זמניים דוגמא,בקשה למזונות זמניים דוגמא,LOW,https://jus-tice.co.il/prenuptial-agreement-sample/,0,2,56.5,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→הסכם ממון דוגמא חינם
בקשה למזונות זמניים דוגמא,בקשה למזונות זמניים דוגמא,LOW,https://jus-tice.co.il/תביעת-האשה-להשבת-הוצאות-של-מזונות-קטינים/,0,1,32.0,https://jus-tice.co.il/request-for-family-dispute-settlements/,DIFFERENTIATE→
בקשה למזונות זמניים-דוגמא להורדה,בקשה למזונות זמניים דוגמא להורדה,MEDIUM,https://jus-tice.co.il/free-divorce-agreement-template/,0,1,10.0,https://jus-tice.co.il/free-divorce-agreement-template/,WINNER
בקשה למזונות זמניים-דוגמא להורדה,בקשה למזונות זמניים דוגמא להורדה,MEDIUM,https://jus-tice.co.il/בגץ-5988/21-סמכות-בתי-הדין-הרבניים-במזונות-ילדים/,0,1,19.0,https://jus-tice.co.il/free-divorce-agreement-template/,DIFFERENTIATE→
בקשה למזונות זמניים-דוגמא להורדה,בקשה למזונות זמניים דוגמא להורדה,MEDIUM,https://jus-tice.co.il/psakdin/חיוב-אם-במזונות-תביעה-למזונות-והחזר-כס/,0,1,24.0,https://jus-tice.co.il/free-divorce-agreement-template/,DIFFERENTIATE→
בקשה למחיקת כותרת,בקשה למחיקת כותרת,LOW,https://jus-tice.co.il/psakdin/דחיית-בקשה-לתיקון-כתב-תביעה-שכנגד-לפי-ת/,0,22,73.5,https://jus-tice.co.il/psakdin/דחיית-בקשה-לתיקון-כתב-תביעה-שכנגד-לפי-ת/,WINNER
בקשה למחיקת כותרת,בקשה למחיקת כותרת,LOW,https://jus-tice.co.il/psakdin/תקנות-סדר-הדין-האזרחי-התשעח-2018/,0,1,96.0,https://jus-tice.co.il/psakdin/דחיית-בקשה-לתיקון-כתב-תביעה-שכנגד-לפי-ת/,DIFFERENTIATE→
בקשה למחיקת רישום משטרתי,בקשה למחיקת רישום משטרהי,LOW,https://jus-tice.co.il/police-records-data-deletion/,0,882,29.6,https://jus-tice.co.il/police-records-data-deletion/,WINNER
בקשה למחיקת רישום משטרתי,בקשה למחיקת רישום משטרהי,LOW,https://jus-tice.co.il/articles/police-records-data-deletion/,0,35,83.7,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→
בקשה למחיקת רישום משטרתי,בקשה למחיקת רישום משטרהי,LOW,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,0,19,96.2,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→בקשה לתעודת מידע פלילי
בקשה למחיקת רישום משטרתי,בקשה למחיקת רישום משטרהי,LOW,https://jus-tice.co.il/articles/criminal-record-deletion/,0,9,80.9,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→
בקשה למחיקת רישום משטרתי,בקשה למחיקת רישום משטרהי,LOW,https://jus-tice.co.il/criminal-record-deletion/,0,4,68.0,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→בקשה למחיקת רישום פלילי
בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי,LOW,https://jus-tice.co.il/police-records-data-deletion/,0,2313,31.7,https://jus-tice.co.il/criminal-record-deletion/,DIFFERENTIATE→מחיקת רישום משטרתי
בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי,LOW,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,0,232,97.6,https://jus-tice.co.il/criminal-record-deletion/,DIFFERENTIATE→בקשה לתעודת מידע פלילי
בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי,LOW,https://jus-tice.co.il/criminal-record-deletion/,0,109,77.7,https://jus-tice.co.il/criminal-record-deletion/,WINNER
בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי,LOW,https://jus-tice.co.il/articles/police-records-data-deletion/,0,27,84.8,https://jus-tice.co.il/criminal-record-deletion/,DIFFERENTIATE→
בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי,LOW,https://jus-tice.co.il/articles/criminal-record-deletion/,0,20,85.3,https://jus-tice.co.il/criminal-record-deletion/,DIFFERENTIATE→
בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי,LOW,https://jus-tice.co.il/articles/expungement-of-criminal-records/,0,1,97.0,https://jus-tice.co.il/criminal-record-deletion/,DIFFERENTIATE→
בקשה למחיקת רישום פלילי דוגמא,בקשה למחיקת רישום פלילי דוגמא,MEDIUM,https://jus-tice.co.il/application-for-extension-of-detention-form/,0,104,49.2,https://jus-tice.co.il/application-for-extension-of-detention-form/,WINNER
בקשה למחיקת רישום פלילי דוגמא,בקשה למחיקת רישום פלילי דוגמא,MEDIUM,https://jus-tice.co.il/psakdin/פסד-בבקשה-להעברת-המשמורת-אל-האב-ורישום/,0,106,74.1,https://jus-tice.co.il/application-for-extension-of-detention-form/,DIFFERENTIATE→
בקשה למחיקת רישום פלילי דוגמא,בקשה למחיקת רישום פלילי דוגמא,MEDIUM,https://jus-tice.co.il/police-records-data-deletion/,0,66,68.9,https://jus-tice.co.il/application-for-extension-of-detention-form/,DIFFERENTIATE→מחיקת רישום משטרתי
בקשה למחיקת רישום פלילי דוגמא,בקשה למחיקת רישום פלילי דוגמא,MEDIUM,https://jus-tice.co.il/הצהרת-נפגע-עבירה-לפי-סעיף-18לחוק-זכויות-נפגעי-עבירה-התשסא-2001/,0,32,36.3,https://jus-tice.co.il/application-for-extension-of-detention-form/,DIFFERENTIATE→
בקשה למחיקת רישום פלילי דוגמא,בקשה למחיקת רישום פלילי דוגמא,MEDIUM,https://jus-tice.co.il/labor-law/חוק-הודעה-מוקדמת-לפיטורים-ולהתפטרות/,0,60,80.6,https://jus-tice.co.il/application-for-extension-of-detention-form/,DIFFERENTIATE→
