"original_path","archive_path","file_name","file_type","file_size","modified_time","reason_for_archive","checksum_sha256","copied_successfully","notes"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\content-quality-audit.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","content-quality-audit.csv",".csv","671921","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\content-restructure-execution-plan.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","content-restructure-execution-plan.md",".md","12122","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-content-upload-readiness-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-content-upload-readiness-2026-05-11.csv",".csv","20668","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-content-upload-readiness-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-content-upload-readiness-2026-05-11.md",".md","11191","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-no-url-change-outline-queue-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-no-url-change-outline-queue-2026-05-11.csv",".csv","5331","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-no-url-change-outline-queue-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-no-url-change-outline-queue-2026-05-11.md",".md","10930","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-no-url-internal-link-map-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-no-url-internal-link-map-2026-05-11.csv",".csv","8339","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-no-url-internal-link-map-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-no-url-internal-link-map-2026-05-11.md",".md","4757","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-owner-approval-packet.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-owner-approval-packet.csv",".csv","5072","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-owner-approval-packet.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-owner-approval-packet.md",".md","9727","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-owner-upload-review-package-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-owner-upload-review-package-2026-05-11.csv",".csv","3244","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-owner-upload-review-package-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-owner-upload-review-package-2026-05-11.md",".md","8948","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-primary-live-url-check-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-primary-live-url-check-2026-05-11.csv",".csv","2954","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-primary-redirect-check-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-primary-redirect-check-2026-05-11.csv",".csv","1567","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-primary-selection-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-primary-selection-2026-05-11.csv",".csv","2946","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-primary-selection-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-primary-selection-2026-05-11.md",".md","4699","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-source-legal-checklist-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-source-legal-checklist-2026-05-11.csv",".csv","4059","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-source-legal-checklist-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-source-legal-checklist-2026-05-11.md",".md","9732","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-support-decision-packet.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-support-decision-packet.md",".md","12735","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-law-support-review.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-law-support-review.csv",".csv","6251","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-lawyer-cannibalization-note.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-lawyer-cannibalization-note.md",".md","1900","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\criminal-lawyer-source-audit.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","criminal-lawyer-source-audit.csv",".csv","3146","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\current-site-state.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","current-site-state.md",".md","6187","2026-05-09 11:07:32","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\current-status.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","current-status.md",".md","290430","2026-05-12 12:06:38","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\customer-facing-qa.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","customer-facing-qa.md",".md","19316","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-internal-link-plan-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-internal-link-plan-2026-05-11.csv",".csv","7007","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-internal-link-plan-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-internal-link-plan-2026-05-11.md",".md","3568","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-owner-approval-packet.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-owner-approval-packet.csv",".csv","17758","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-owner-approval-packet.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-owner-approval-packet.md",".md","20154","2026-05-11 18:02:24","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-page-decision-matrix-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-page-decision-matrix-2026-05-11.csv",".csv","5255","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-page-decision-matrix-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-page-decision-matrix-2026-05-11.md",".md","7774","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-rewrite-outline-queue-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-rewrite-outline-queue-2026-05-11.csv",".csv","4416","2026-05-11 18:02:24","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-rewrite-outline-queue-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-rewrite-outline-queue-2026-05-11.md",".md","6143","2026-05-11 18:02:24","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-side-by-side-review-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-side-by-side-review-2026-05-11.csv",".csv","6238","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-side-by-side-review-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-side-by-side-review-2026-05-11.md",".md","6090","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-source-legal-checklist-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-source-legal-checklist-2026-05-11.csv",".csv","6927","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\cyber-privacy-source-legal-checklist-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-source-legal-checklist-2026-05-11.md",".md","8900","2026-05-11 17:53:54","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\daily-gsc-monitoring.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","daily-gsc-monitoring.md",".md","4361","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\decisions.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","decisions.md",".md","2271","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\deep-dive-audit-v2-response.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","deep-dive-audit-v2-response.md",".md","3143","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\demo-readiness.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","demo-readiness.md",".md","3481","2026-05-09 11:07:32","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\deployment-access-plan.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","deployment-access-plan.md",".md","4488","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control-codex\project-control\deployment-verification.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","deployment-verification.md",".md","24991","2026-05-11 15:09:34","Codex RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
