row_id,lane,source_id,cluster,priority,current_url,secondary_url,target_url_or_hub,role_or_topic,decision_status,readiness_status,traffic_risk,gsc_clicks,gsc_impressions,content_quality_score,source_legal_status,internal_link_status,url_action_status,next_step,blocked_actions,notes
MEDD-173,CONTENT_INVENTORY_AUDIT,3242,medical-malpractice,P2,http://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/,,,מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם,REWRITE,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,3,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1687; thin=False; duplicate=False; rewrite=True; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=needs-classification;traffic_risk=UNKNOWN
MEDD-174,CONTENT_INVENTORY_AUDIT,2753,medical-malpractice,P2,http://jus-tice.co.il/characteristics-and-outcomes-of-children-with-coronavirus/,,,ניתוח מאפייני תחלואה בקורונה בקרב ילדים,REWRITE,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,HAS_INTERNAL_LINKS,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=2828; thin=False; duplicate=False; rewrite=True; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-175,CONTENT_INVENTORY_AUDIT,1572,medical-malpractice,P2,https://jus-tice.co.il/articles/%d7%9e%d7%90%d7%92%d7%a8-%d7%9e%d7%99%d7%93%d7%a2-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa/,,,מאגר מידע רשלנות רפואית,REWRITE,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,2,UNKNOWN_PUBLIC_REST_V1,HAS_INTERNAL_LINKS,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=15; thin=True; duplicate=False; rewrite=True; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-176,CONTENT_INVENTORY_AUDIT,1130,medical-malpractice,P2,http://jus-tice.co.il/medical-malpractice-lawyer/,,,מומחים לענייני רשלנות רפואית,KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,8,UNKNOWN_PUBLIC_REST_V1,HAS_INTERNAL_LINKS,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=3287; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-177,URL_MIGRATION_MAP,12096,medical-malpractice,P0,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A2%D7%95%D7%9C%D7%9D/,עורכי-דין-מובילים-בתחום-רשלנות-רפואית-בעולם,https://jus-tice.co.il/medical-malpractice-lawyer/,עורכי דין מובילים בתחום רשלנות רפואית בעולם | עורכי הדין המובילים בתחום הרשלנות הרפואית בישראל,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-178,URL_MIGRATION_MAP,11952,medical-malpractice,P0,http://jus-tice.co.il/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%95%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%9E%D7%A9%D7%A4%D7%98%D7%99/,מקרי-רשלנות-רפואית-בלידה-וטיפול-משפטי,https://jus-tice.co.il/medical-malpractice-lawyer/,מקרי רשלנות רפואית בלידה וטיפול משפטי בייצוג עורך דין,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-179,URL_MIGRATION_MAP,11934,medical-malpractice,P1,http://jus-tice.co.il/%D7%94%D7%A9%D7%A7%D7%A2%D7%95%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A0%D7%99%D7%95-%D7%99%D7%95%D7%A8%D7%A7-%D7%9E%D7%91%D7%98-%D7%9E%D7%95%D7%A8%D7%97%D7%91-%D7%9C%D7%9E%D7%A9%D7%A7%D7%99%D7%A2%D7%99%D7%9D-%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%9D/,השקעות-נדלן-בניו-יורק-מבט-מורחב-למשקיעים-ישראלים,,מה חשוב לדעת על השקעות נדל”ן בניו יורק | ניתוח כדאיות השקעה במנהטן מול ערים אחרות בעולם,NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-180,URL_MIGRATION_MAP,11834,medical-malpractice,P0,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/,עורך-דין-רשלנות-רפואית-בלידה-מומלץ,https://jus-tice.co.il/medical-malpractice-lawyer/,עורך דין רשלנות רפואית בלידה מומלץ,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-181,URL_MIGRATION_MAP,11617,medical-malpractice,P1,http://jus-tice.co.il/medical-malpractice-vs-negligence-differences-israel/,medical-malpractice-vs-negligence-differences-israel,https://jus-tice.co.il/medical-malpractice-vs-negligence-differences-israel/,מה ההבדל בין רשלנות רפואית לבין הזנחה רפואית?,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-182,URL_MIGRATION_MAP,11607,medical-malpractice,P0,http://jus-tice.co.il/medical-malpractice-lawyer/,medical-malpractice-lawyer,https://jus-tice.co.il/medical-malpractice-lawyer/,עורך דין רשלנות רפואית | עו”ד רשלנות רפואית,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-183,URL_MIGRATION_MAP,11600,medical-malpractice,P1,http://jus-tice.co.il/10918-10-19/,10918-10-19,https://jus-tice.co.il/10918-10-19/,פס”ד בתביעת הורי תינוקת שנפטרה בגין רשלנות רפואית ורשלנות בהליכי מתן הרישיון לעסוק ברפואה (ת”א 10918-10-19),KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-184,URL_MIGRATION_MAP,11584,medical-malpractice,P1,http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%95%D7%9C%D7%94-%D7%A0%D7%96%D7%A7-%D7%95%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%93%D7%99%D7%A0%D7%99-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%95%D7%A8%D7%A9%D7%9C%D7%A0%D7%95/,עוולה-נזק-ופיצוי-דיני-הנזיקין-ורשלנו,,עוולה | נזק ופיצוי | דיני הנזיקין ורשלנות | עו”ד נזיקין,NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-185,URL_MIGRATION_MAP,11560,medical-malpractice,P1,http://jus-tice.co.il/anesthesia-medical-malpractice/,anesthesia-medical-malpractice,https://jus-tice.co.il/anesthesia-medical-malpractice/,רשלנות רפואית בהרדמה: מתי זה קורה ולמי לפנות לאחר הליך ניתוח?,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-186,URL_MIGRATION_MAP,11558,medical-malpractice,P1,http://jus-tice.co.il/surgical-errors-medical-malpractice/,surgical-errors-medical-malpractice,https://jus-tice.co.il/surgical-errors-medical-malpractice/,מתי טעות כירורגית הופכת לרשלנות רפואית?,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-187,URL_MIGRATION_MAP,11553,medical-malpractice,P1,http://jus-tice.co.il/personal-injury/medical-malpractice/surgery/,surgery,https://jus-tice.co.il/surgery/,תביעת רשלנות רפואית בניתוח | עורך דין רשלנות רפואית בניתוח,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-188,URL_MIGRATION_MAP,11525,medical-malpractice,P1,http://jus-tice.co.il/cerebral-palsy-rights/,cerebral-palsy-rights,https://jus-tice.co.il/cerebral-palsy-rights/,זכויות שיתוק מוחין (CP),KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-189,URL_MIGRATION_MAP,11510,medical-malpractice,P1,http://jus-tice.co.il/birth-injury-causes/,birth-injury-causes,https://jus-tice.co.il/birth-injury-causes/,הסברים על גורמי פגיעות לידה,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-190,URL_MIGRATION_MAP,11506,medical-malpractice,P1,http://jus-tice.co.il/brain-damage-at-birth/,brain-damage-at-birth,https://jus-tice.co.il/brain-damage-at-birth/,נזק מוחי בלידה | תביעת נזק בעקבות רשלנות רפואית בלידה או בהריון,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-191,URL_MIGRATION_MAP,11497,medical-malpractice,P1,http://jus-tice.co.il/birth-injury/,birth-injury,https://jus-tice.co.il/birth-injury/,פגיעות לידה | מהי פגיעה בלידה? | לידה רשלנית,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-192,URL_MIGRATION_MAP,11491,medical-malpractice,P1,http://jus-tice.co.il/birth-injury-lawyer/,birth-injury-lawyer,https://jus-tice.co.il/birth-injury-lawyer/,עורך דין לפגיעות לידה | רשלנות רפואית,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-193,URL_MIGRATION_MAP,11489,medical-malpractice,P1,http://jus-tice.co.il/malpractice-cerebral-palsy/,malpractice-cerebral-palsy,https://jus-tice.co.il/malpractice-cerebral-palsy/,רשלנות רפואית בנוגע לשיתוק מוחין,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-194,URL_MIGRATION_MAP,11482,medical-malpractice,P1,http://jus-tice.co.il/cerebral-palsy/,cerebral-palsy,https://jus-tice.co.il/cerebral-palsy/,שיתוק מוחין בלידה | שיתוק מוחי | (Cerebral Palsy (CP,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-195,URL_MIGRATION_MAP,10798,medical-malpractice,P1,http://jus-tice.co.il/healthcare_in_portugal/,healthcare_in_portugal,,שרותי בריאות בפורטוגל | רפואה בפורטוגל,NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-196,URL_MIGRATION_MAP,10566,medical-malpractice,P1,http://jus-tice.co.il/decision55016-06-17a/,decision55016-06-17a,https://jus-tice.co.il/decision55016-06-17a/,השופטת אורית ליפשיץ: פס”ד בתביעת רשלנות רפואית בטיפול שיניים שהוענק לתובעת (ת”א 55016-06-17),KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-197,URL_MIGRATION_MAP,10008,medical-malpractice,P1,http://jus-tice.co.il/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%A8%D7%95%D7%A4%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/,תעודת-רופא-אישור-נוטריוני,,תעודת רופא | אישור נוטריוני,NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-198,URL_MIGRATION_MAP,10005,medical-malpractice,P0,http://jus-tice.co.il/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/,התיישנות-רשלנות-רפואית-תא-4392-03-23,https://jus-tice.co.il/medical-malpractice-lawyer/,השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות רפואית (ת”א 4392-03-23),TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-199,URL_MIGRATION_MAP,9648,medical-malpractice,P1,http://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,what-is-medical-malpractice-definition-examples,https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,מהי רשלנות רפואית? הגדרה ודוגמאות,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
