url,clicks_28d,impressions_28d,ctr_28d,position_28d,clicks_3m,impressions_3m,ctr_3m,position_3m,clicks_12m,impressions_12m,ctr_12m,position_12m,clicks_16m,impressions_16m,ctr_16m,position_16m,top_query_1,top_query_1_clicks,top_query_1_impressions,top_query_1_position,top_query_2,top_query_2_clicks,top_query_2_impressions,top_query_2_position,top_query_3,top_query_3_clicks,top_query_3_impressions,top_query_3_position,top_query_4,top_query_4_clicks,top_query_4_impressions,top_query_4_position,top_query_5,top_query_5_clicks,top_query_5_impressions,top_query_5_position,query_count,traffic_risk,mobile_clicks,desktop_clicks,mobile_impressions,desktop_impressions,main_country
https://jus-tice.co.il/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%aa%d7%95%d7%aa%d7%97,0,0,0%,0,0,0,0%,0,4,3595,0.11%,34.2,7,5451,0.13%,38.5,עורך דין פלילי,2,1393,24.5,עורך דין פלילי תותח,2,961,18.0,איך לבחור עורך דין פלילי,0,197,32.0,עורכי דין פליליים,0,140,63.8,אינדקס עורכי דין בחינם,0,133,54.6,60,MEDIUM,2,2,491,3052,isr
https://jus-tice.co.il/%d7%a2%d7%a0%d7%94-%d7%a9%d7%9c-%d7%a9%d7%95%d7%9b%d7%a8-%d7%a2%d7%a1%d7%a7-%d7%9b%d7%99-%d7%94%d7%9e%d7%a9%d7%9b%d7%99%d7%a8-%d7%91%d7%99%d7%98%d7%9c-%d7%90%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%94%d7%a9%d7%9b%d7%99%d7%a8%d7%95%d7%aa-%d7%9c%d7%9c%d7%90-%d7%94%d7%a1%d7%9b%d7%9e%d7%aa%d7%95,0,0,0%,0,0,0,0%,0,4,300,1.33%,20.7,10,507,1.97%,30.5,המשכיר,0,17,47.7,ביטול הסכם שכירות בהסכמה,0,15,78.5,הסכם שכירות חנות,0,9,57.8,ביטול חוזה בהסכמה,0,3,87.0,אחמד שוכר,0,2,85.0,9,LOW,0,0,2,48,bgd
https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%a7%d7%91%d7%9c%d7%aa-%d7%98%d7%a2%d7%a0%d7%aa-%d7%90%d7%99%d7%a9%d7%94-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%9b%d7%95%d7%95%d7%a0%d7%aa-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%a1%d7%a4%d7%a6%d7%99%d7%a4%d7%99-%d7%91%d7%a8%d7%91%d7%a2-%d7%93%d7%99%d7%a8%d7%94-%d7%a2%d7%9e%d7%a9-65410-11-21,0,0,0%,0,0,0,0%,0,4,225,1.78%,12.9,7,346,2.02%,16.3,שיתוף ספציפי,0,4,24.3,"פס""ד",0,2,92.0,65410,0,1,8.0,אומד דעת,0,1,49.0,אופק סגלית,0,1,41.0,5,LOW,0,0,0,9,bra
https://jus-tice.co.il/1170551-5-%d7%91%d7%99%d7%94%d7%93-%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%99%d7%a4%d7%95,0,0,0%,0,0,0,0%,0,4,336,1.19%,64.9,6,683,0.88%,62.4,חיוב כתובה,0,118,67.2,חיוב כתובה מוגזם,0,48,81.0,תביעת כתובה לאחר גירושי,0,33,77.5,אלימות במשפחה עילה לגירושין,0,22,93.4,כתובה גירושין,0,18,91.8,12,LOW,0,0,19,244,arg
https://jus-tice.co.il/15443-09-20,0,0,0%,0,0,0,0%,0,4,779,0.51%,38.3,16,1711,0.94%,36.3,כתב הגנה פירוק שיתוף,0,206,54.3,עוד פלילי בן דור ירושלים,0,100,28.5,כתב הגנה פירוק שיתוף במקרקעין,0,51,55.5,דוגמא לבקשה לביטול פסק דין במעמד צד אחד,0,32,76.3,הצהרה בדבר מצבו הרפואי של מבקש רישיון נהיגה,0,20,79.3,19,LOW,0,0,79,386,are
https://jus-tice.co.il/3695-02-19-labour-court-decision,0,0,0%,0,0,0,0%,0,4,317,1.26%,49.0,10,610,1.64%,49.0,תביעת עובד זר,0,37,44.1,תביעת עובד,0,30,80.0,פיצויים לעובד זר,0,17,45.5,תביעת מעסיק נגד עובד,0,16,87.4,תביעת עובדים,0,15,83.3,11,LOW,0,0,9,127,alb
https://jus-tice.co.il/54220-09-20,0,0,0%,0,0,0,0%,0,4,54,7.41%,6.5,5,79,6.33%,6.8,שי שירלי,0,2,13.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,2,bra
https://jus-tice.co.il/application-for-extension-of-detention-form,0,0,0%,0,0,0,0%,0,4,1212,0.33%,46.7,17,2244,0.76%,44.2,הארכת מעצר עד תום ההליכים,0,261,52.6,בקשת מעצר עד תום ההליכים,0,157,52.1,בקשה למעצר עד תום ההליכים,0,127,42.6,הארכות מעצר,0,127,54.2,בקשה למחיקת רישום פלילי דוגמא,0,104,49.2,24,MEDIUM,0,0,215,841,alb
https://jus-tice.co.il/articles/%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%99%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%95%d7%97-%d7%9e%d7%aa%d7%9e%d7%a9%d7%9a-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a0%d7%a7,0,0,0%,0,0,0,0%,0,4,1825,0.22%,54.1,13,3217,0.40%,54.4,ביטול ייפוי כוח מתמשך,0,725,54.3,ביטול יפוי כח מתמשך,0,291,55.9,תביעה לביטול ייפוי כח מתמשך,0,178,50.2,ייפוי כוח מתמשך יתרונות וחסרונות,0,96,77.2,בקשה לביטול ייפוי כוח מתמשך,0,91,65.8,27,MEDIUM,0,0,81,1433,ago
https://jus-tice.co.il/articles/%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%9c%d7%9e%d7%95%d7%a8%d7%a9%d7%a2-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d-%d7%9b%d7%9c%d7%a4%d7%99-%d7%92%d7%a8%d7%95,0,0,0%,0,0,0,0%,0,4,2721,0.15%,72.4,17,6690,0.25%,75.0,עבירת איומים,0,774,92.6,עבירות איומים,0,707,75.2,מה העונש על איום ברצח,0,213,73.0,גזר דין על איומים,0,140,12.7,איומים חוק העונשין,0,120,78.2,19,MEDIUM,0,0,177,2391,ago
https://jus-tice.co.il/articles/%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%90%d7%99%d7%96%d7%95%d7%9f-%d7%94%d7%9e%d7%a9%d7%90%d7%91%d7%99%d7%9d-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9e%d7%aa%d7%92%d7%a8%d7%a9%d7%99%d7%9d-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%a2%d7%a8%d7%9a-%d7%94%d7%97%d7%91%d7%a8%d7%94-%d7%a9%d7%91%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%94%d7%91%d7%a2%d7%9c,0,0,0%,0,0,0,0%,0,4,456,0.88%,52.8,7,1446,0.48%,60.6,גירושין מניות,0,197,65.1,פירוק שיתוף בחברה משפחתית,0,45,64.2,הערכת שווי מניות בגירושין,0,42,65.3,חלוקת מניות בין בני זוג,0,37,46.9,איזון משאבים של מניות בשוק ההון,0,16,14.9,11,LOW,0,0,267,82,aut
https://jus-tice.co.il/articles/%d7%a4%d7%a1%d7%93-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%a9%d7%a0%d7%97%d7%aa%d7%9d-%d7%95%d7%91%d7%95%d7%98%d7%9c-%d7%91%d7%a4%d7%a0%d7%99-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95,0,0,0%,0,0,0,0%,0,4,1306,0.31%,62.2,7,2917,0.24%,62.6,עורך דין הסכם ממון חיפה,0,186,85.7,הסכם ממון חיפה,0,143,57.8,ביטול הסכם ממון בהסכמה,0,127,43.6,תוקפו של הסכם ממון,0,99,67.1,אימות הסכם ממון נוטריוני,0,74,79.8,28,MEDIUM,0,0,90,1058,alb
https://jus-tice.co.il/articles/%d7%a4%d7%a8%d7%a9%d7%a0%d7%95%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a9%d7%99%d7%a9-%d7%91%d7%95-%d7%a1%d7%a4%d7%a7-%d7%91%d7%a1%d7%a2%d7%99%d7%a3-%d7%94%d7%95,0,0,0%,0,0,0,0%,0,4,578,0.69%,41.0,6,1188,0.51%,40.6,פרשנות הסכם שונה,0,236,58.8,התנגדות לביצוע שטר כשלון תמורה דוגמא,0,25,65.8,גט פנסיה,0,17,69.1,הרב אבידן שפנייר,0,11,59.0,גדר מדברת בנתיבות,0,6,69.0,20,LOW,0,0,17,303,arg
https://jus-tice.co.il/criminal-law,0,0,0%,0,0,0,0%,0,4,8400,0.05%,60.6,14,16025,0.09%,57.9,משפט פלילי,0,1509,76.0,עבירה פלילית,0,1010,69.9,סוגי עבירות פליליות,0,593,53.7,פלילי,0,189,64.6,עבירה פלילית הגדרה,0,146,33.0,192,MEDIUM,0,0,742,6522,ago
https://jus-tice.co.il/decision23472-02-20,0,0,0%,0,0,0,0%,0,4,601,0.67%,19.7,6,1010,0.59%,32.4,פליקס גורודצקי,0,31,16.3,גורודצקי פליקס,0,30,13.1,תביעה נגד שכן מטריד,0,20,93.3,עוולת לשון הרע,0,11,92.8,יסודות עוולת לשון הרע,0,8,92.4,9,LOW,0,0,19,93,arg
https://jus-tice.co.il/decision56187-03-21,0,0,0%,0,0,0,0%,0,4,336,1.19%,52.1,7,909,0.77%,59.4,תביעה לאכיפת הסכם גירושין,1,17,23.9,תביעות לאכיפת הסכמים,0,65,55.8,אכיפת הסדרי שהות,0,35,85.3,אכיפת הסכם גירושין,0,30,40.8,אכיפת הסכמים במשפחה,0,20,73.8,18,LOW,0,1,7,221,isr
https://jus-tice.co.il/detention-days,0,0,0%,0,0,0,0%,0,4,5357,0.07%,37.5,17,10388,0.16%,36.4,מעצר ימים,0,3149,37.5,עורך דין לעצור,0,171,79.2,עורך דין מעצר ימים,0,126,45.8,מעצר בית,0,114,53.7,מעצר לצרכי חקירה,0,106,41.3,37,MEDIUM,0,0,295,4175,ago
https://jus-tice.co.il/drug-possession,0,0,0%,0,0,0,0%,0,4,5861,0.07%,40.5,14,12317,0.11%,44.1,החזקת סמים,0,540,27.6,החזקת סמים לצריכה עצמית,0,425,46.9,ייצוג החזקת סמים,0,397,18.2,החזקת סמים לשימוש עצמי סעיף,0,209,49.5,עונש על החזקת סמים,0,199,30.6,87,MEDIUM,0,0,313,4580,ago
https://jus-tice.co.il/family-court,0,0,0%,0,0,0,0%,0,4,6341,0.06%,49.5,6,12329,0.05%,48.7,בית משפט לענייני משפחה,0,797,70.6,בית המשפט לענייני משפחה,0,641,71.5,בית המשפט לענייני משפחה תל אביב,0,305,31.7,בית דין לענייני משפחה,0,235,51.5,בית משפט למשפחה,0,220,48.8,137,MEDIUM,0,0,859,4761,ago
https://jus-tice.co.il/find-lawyer,0,0,0%,0,0,0,0%,0,4,7396,0.05%,60.6,12,13436,0.09%,57.7,עורך דין,0,1088,82.9,עורכי דין,0,523,93.6,עורכת דין,0,266,86.3,ייצוג משפטי בפולין,0,255,32.7,ייצוג משפטי הודו,0,251,23.0,240,MEDIUM,0,0,443,5904,ago
https://jus-tice.co.il/how-much-does-a-lawyer-cost,0,0,0%,0,0,0,0%,0,4,7798,0.05%,62.1,20,20081,0.10%,58.7,שכר טרחה עורך דין אחוזים,1,32,53.0,שכר טרחה עורך דין,0,693,69.2,עורך דין ריטיינר,0,596,80.7,שכר טרחה עורך דין גירושין,0,436,70.0,עורך דין נדלן מחיר,0,387,72.2,178,MEDIUM,1,0,983,5880,isr
https://jus-tice.co.il/how-much-does-prenup-cost,0,0,0%,0,0,0,0%,0,4,7399,0.05%,36.6,12,14234,0.08%,37.4,הסכם ממון מחיר,1,1006,16.6,עלות הסכם ממון,0,875,17.2,כמה עולה הסכם ממון,0,747,18.4,עורך דין הסכם ממון חיפה,0,400,74.7,כמה עולה לעשות הסכם ממון,0,385,19.1,99,MEDIUM,0,1,507,5799,isr
https://jus-tice.co.il/israel-notary-public,0,0,0%,0,0,0,0%,0,4,10503,0.04%,33.1,12,17841,0.07%,34.7,נוטריון מה זה,2,1908,11.9,מה זה נוטריון,1,1310,10.5,נוטריון,0,638,34.6,אישור תרגום נוטריוני מחיר,0,479,48.5,תרגום נוטריוני מחיר,0,467,46.3,129,MEDIUM,3,0,4081,5039,isr
https://jus-tice.co.il/legal-awareness,0,0,0%,0,0,0,0%,0,4,486,0.82%,32.5,6,902,0.67%,31.8,מודעה משפטית,1,215,20.3,מודעות משפטיות,0,41,60.3,אוריינית נופים,0,25,71.0,השקעות נדלן בורשה,0,17,70.8,מחקר משפטי,0,11,88.4,18,LOW,0,1,16,327,isr
https://jus-tice.co.il/paternity-fraud,0,0,0%,0,0,0,0%,0,4,613,0.65%,22.8,11,1257,0.88%,27.1,זרע של הונאה,0,71,18.7,מעילה בת עוולה,0,33,69.3,הונאת אבהות,0,23,31.4,תרומת זרע לזוג נשוי,0,21,60.8,בקשה למתן צו לבדיקת אבהות,0,8,66.4,12,LOW,0,0,26,147,are
https://jus-tice.co.il/portugal-golden-visa,0,0,0%,0,0,0,0%,0,4,5878,0.07%,37.6,10,14866,0.07%,36.2,גולדן ויזה,0,408,60.0,גולדן ויזה פורטוגל,0,270,15.4,ויזת זהב,0,188,54.6,ויזת זהב פורטוגל,0,165,18.3,מחיר תושבות קבע סלובקיה,0,122,21.8,110,MEDIUM,0,0,571,4784,ago
https://jus-tice.co.il/prenup-not-valid,0,0,0%,0,0,0,0%,0,4,225,1.78%,18.9,8,449,1.78%,30.8,הסכם ממון שלא עבר אישור בית משפט,0,6,44.2,יחסי ממון ורכוש הדין והפסיקה,0,5,77.8,אישור נוטריוני להצהרת מתנה בין בני משפחה,0,4,46.8,עו ד נלי גורביץ,0,4,75.5,דמי מזונות לילד מחוץ לנישואין,0,3,98.7,14,LOW,0,0,3,32,bgd
https://jus-tice.co.il/psakdin/%d7%91%d7%a2%d7%9d-919-15-%d7%94%d7%9c%d7%9b%d7%aa-%d7%94%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%94,0,0,0%,0,0,0,0%,0,4,3606,0.11%,52.6,11,4770,0.23%,51.9,הפחתת מזונות מגיל 15,0,131,85.7,מינימום תשלום מזונות לילד,0,120,75.3,חישוב מזונות ועדת שיפמן,0,87,58.5,דמי מזונות 2015,0,83,69.5,מהם מזונות מדין צדקה,0,77,69.3,151,MEDIUM,0,0,99,2187,ago
https://jus-tice.co.il/wp-content/uploads/2023/08/formular_abc_v._cnv_final_05.10.2022.pdf,0,0,0%,0,0,0,0%,0,4,237,1.69%,24.5,9,411,2.19%,24.7,formular intrare in romania,0,21,59.6,romania visa application form pdf,0,1,8.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,1,21,arg
https://jus-tice.co.il/%d7%a7%d7%98%d7%92%d7%95%d7%a8%d7%99%d7%95%d7%aa-%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d/%d7%9e%d7%a9%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%9c%d7%99/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a4%d7%a1%d7%a7%d7%99-%d7%93%d7%99%d7%9f-2022,0,2,0.00%,4.0,0,5,0.00%,36.8,3,393,0.76%,30.9,3,840,0.36%,32.9,פסקי דין פלילי,0,119,30.5,פסק דין פלילי,0,82,42.8,פסקי דין פליליים,0,81,30.2,פסקי דין חשובים בפלילי,0,37,14.8,רוזנברג-שיינרט הדס,0,3,34.0,9,LOW,0,0,18,309,are
https://jus-tice.co.il/psakdin,0,37,0.00%,33.2,1,124,0.81%,37.9,3,555,0.54%,36.7,3,779,0.39%,36.1,דחייה על הסף,0,28,50.1,site:jus-tice.co.il,0,24,8.0,"חברה לקידום אתרים בחיפה,-,,61",0,19,84.2,צ'אט עם נציג בית המשפט,0,17,73.6,ערעור על שלילת רישיון נשק,0,13,90.3,49,LOW,0,0,28,175,alb
https://jus-tice.co.il/psakdin/%d7%94%d7%97%d7%9c%d7%aa-%d7%a4%d7%a8%d7%a7-%d7%93-%d7%9c%d7%97%d7%95%d7%a7-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a9%d7%a2%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d,0,6,0.00%,10.8,0,89,0.00%,8.9,3,492,0.61%,42.8,3,789,0.38%,53.6,רשלנות רפואית קורונה,0,55,87.0,תקנות שעת חירום שירות עבודה בשעת חירום,0,42,55.9,דרושים דוגמי קורונה,0,31,92.2,מתן שירותים,0,19,73.3,פרק ד לחוק שירות עבודה בשעת חירום,0,19,11.0,27,LOW,0,0,44,221,are
https://jus-tice.co.il/psakdin/%d7%94%d7%99%d7%95%d7%a2%d7%9e%d7%a9-%d7%90%d7%99%d7%a9%d7%a8-%d7%aa%d7%97%d7%9c%d7%99%d7%a3-%d7%92%d7%a0%d7%a8%d7%99-%d7%9c%d7%a7%d7%9c%d7%98%d7%a8%d7%94-%d7%aa%d7%a8%d7%95%d7%a4%d7%94-%d7%90%d7%a0,0,12,0.00%,17.1,0,26,0.00%,22.1,3,312,0.96%,32.1,5,530,0.94%,30.4,תרופה אנטי ויראלית,0,126,28.3,מה זה גנרי,0,51,41.5,חברה לאבזור רכבי ביטחון,0,19,46.0,קלטרה,0,10,33.2,ויראלית,0,4,81.0,12,LOW,0,0,23,200,ago
https://jus-tice.co.il/psakdin/%d7%97%d7%95%d7%a7-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%94%d7%aa%d7%a9%d7%a1%d7%b4%d7%91-2002,0,24,0.00%,24.6,2,44,4.55%,24.0,3,529,0.57%,48.2,8,1158,0.69%,45.7,עורך דין סיווג ביטחוני,0,86,76.7,פסילת סיווג ביטחוני עורך דין,0,65,35.0,סיווג ביטחוני 1 4,0,55,71.7,טופס סיווג ביטחוני 1 4,0,37,57.9,סיווג בטחוני רמה 6 משרד הביטחון,0,37,44.0,16,LOW,0,0,8,325,are
https://jus-tice.co.il/psakdin/%d7%a8%d7%90%d7%a9-%d7%a2%d7%a8%d7%99%d7%99%d7%aa-%d7%98%d7%91%d7%a8%d7%99%d7%94-%d7%a8%d7%95%d7%9f-%d7%a7%d7%95%d7%91%d7%99-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%a4,0,11,0.00%,16.5,1,40,2.50%,18.3,3,407,0.74%,30.6,3,606,0.50%,33.6,קובי אהרון,0,23,88.9,אישור תושב טבריה 2021,0,18,62.4,עורך דין פלילי בטבריה,0,16,80.5,"עו""ד לימור ברמלי",0,11,89.7,לשון הרע בפייסבוק נגד חברה,0,7,80.7,17,LOW,0,0,4,91,arg
https://jus-tice.co.il/wp-content/uploads/2019/03/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%a8%d7%95%d7%99%d7%aa-%d7%a6%d7%93%d7%99%d7%a7-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%91%d7%a2%d7%a0%d7%a3-%d7%94%d7%a9%d7%9e%d7%99%d7%a8%d7%94.pdf,0,5,0.00%,10.8,1,51,1.96%,11.5,3,717,0.42%,19.7,10,1044,0.96%,22.3,רבי דוד אורטנברג,0,43,57.2,מנוחת פיצוי,0,2,27.5,עקרונות לחישוב פיצויים בגין פיטורים שלא כדין,0,2,66.5,פסק דין משלים,0,2,39.5,צדיק רוית,0,2,40.0,9,LOW,0,0,1,54,arg
https://jus-tice.co.il/wp-content/uploads/2023/03/9_lsr_311018.pdf,0,83,0.00%,11.9,0,440,0.00%,12.9,3,1367,0.22%,18.7,4,1485,0.27%,18.8,התחזות לשוטר חוק העונשין,0,37,72.2,דרישת נכס באיומים,0,25,76.0,ניסיון לחבול בחומר נפץ,0,19,67.8,התחזות כבעל תעודה,0,13,49.9,היזק לרכוש במזיד סעיף,0,9,86.9,23,MEDIUM,0,0,26,113,arg
https://jus-tice.co.il/wp-content/uploads/2023/05/b870a048-e7f5-46f4-9a1e-e87c1a86adc6-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f.pdf,0,6,0.00%,28.0,0,28,0.00%,25.1,3,254,1.18%,40.8,4,363,1.10%,39.6,שולחן עבודה לנוטריון,0,25,41.0,נוטריון פולנית,0,9,95.8,"אפוסטיל ארה""ב",0,8,84.0,חותמות נוטריון,0,6,89.7,אפוסטילים,0,5,61.2,11,LOW,0,0,3,62,bra
https://jus-tice.co.il/wp-content/uploads/2023/08/antragsformular-pass-personalausweis-minderjaehrige-data.pdf,0,24,0.00%,6.0,1,52,1.92%,6.2,3,191,1.57%,7.3,4,228,1.75%,7.5,issued by personalausweis,0,1,30.0,מה זה אומר,0,1,1.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,1,1,isr
https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%a6%d7%95-%d7%99%d7%a8%d7%95%d7%a9%d7%94-%d7%91%d7%92%d7%9c%d7%9c-%d7%a6%d7%95%d7%95%d7%90%d7%94-%d7%a9%d7%a0%d7%9e%d7%a6%d7%90%d7%94-%d7%9c%d7%90%d7%97%d7%a8-%d7%a9%d7%a0%d7%99%d7%9d-%d7%a8%d7%91%d7%95%d7%aa-491180-3-%d7%91%d7%99%d7%94%d7%93-%d7%97%d7%99%d7%a4%d7%94,0,0,0%,0,2,82,2.44%,69.1,3,1146,0.26%,58.1,7,2173,0.32%,58.4,בקשה לביטול צו ירושה,0,743,65.1,בקשה לביטול צו קיום צוואה,0,71,61.6,קונה ירושות חיפה,0,61,70.1,בקשה לתיקון טעות סופר בצוואה,0,56,46.1,הירושה של משה דיין,0,16,72.9,14,MEDIUM,0,0,87,882,are
https://jus-tice.co.il/articles/%d7%94%d7%9c%d7%9b%d7%aa-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%a1%d7%a4%d7%a6%d7%99%d7%a4%d7%99-%d7%91%d7%93%d7%99%d7%a8%d7%aa-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%9d,0,0,0%,0,2,82,2.44%,11.5,3,945,0.32%,31.5,7,1459,0.48%,38.0,שיתוף בנכסים לאחר גירושין,0,110,54.0,חוק יחסי ממון והלכת השיתוף,0,38,76.3,גירושין דירה משותפת,0,29,79.2,יחסי ממון ורכוש הדין והפסיקה,0,22,44.0,מדור ספציפי לאישה,0,22,92.9,28,LOW,0,0,52,309,arg
https://jus-tice.co.il/%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9%d7%99%d7%95%d7%aa-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%aa%d7%9c%d7%94%d7%9e-32773-02-17-%d7%aa%d7%9c%d7%94%d7%9e-548840-04-18,0,0,0%,0,1,57,1.75%,11.9,3,624,0.48%,26.8,7,1021,0.69%,35.2,"שכ""ט כונס נכסים פירוק שיתוף",0,48,48.4,חלוקת ופירוק רכוש,0,30,95.2,פירוק גירושין,0,23,78.3,פירוק שיתוף בגירושין,0,11,79.3,קיזוז דמי מזונות,0,8,92.8,17,LOW,0,0,2,142,are
https://jus-tice.co.il/%d7%aa%d7%90-16763-09-21%d7%9e%d7%95%d7%98%d7%99%d7%a2%d7%99-%d7%a0-%d7%a1%d7%a4%d7%a6%d7%99%d7%a7-%d7%a8%d7%99%d7%91%d7%a7-%d7%95%d7%90%d7%97,0,0,0%,0,1,54,1.85%,37.6,3,205,1.46%,38.4,3,313,0.96%,47.7,סעיף 13 לחוק איסור לשון הרע,0,39,69.8,סעיף 13 5 לחוק לשון הרע,0,38,47.1,פסקי דין לשון הרע,0,25,59.9,הוצאת דיבה ולשון הרע פסקי דין,0,9,52.2,סעיף 13,0,3,90.0,9,LOW,0,0,8,110,are
https://jus-tice.co.il/real-estate-lawyer-cost-2025,0,0,0%,0,1,3638,0.03%,50.4,3,10927,0.03%,36.9,3,10927,0.03%,36.9,עורך דין מכירת דירה,0,402,75.9,מתי משלמים לעורך דין קניית דירה,0,345,66.8,עורך דין מכירת דירה מחיר,0,338,19.1,עסקאות מקרקעין,0,187,57.8,עלות עורך דין קניית דירה,0,156,79.7,260,MEDIUM,0,0,323,5171,ago
https://jus-tice.co.il/%d7%9b%d7%aa%d7%91-%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%a0%d7%92%d7%93-%d7%91%d7%9f-70-%d7%9e%d7%94%d7%a8%d7%a6%d7%9c%d7%99%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%a8%d7%a6%d7%97-%d7%91%d7%a0%d7%a1%d7%99%d7%91%d7%95%d7%aa-%d7%9e%d7%97%d7%9e%d7%99%d7%a8%d7%95%d7%aa,0,0,0%,0,0,12,0.00%,9.8,3,301,1.00%,31.9,3,501,0.60%,37.5,כתב אישום על רצח,0,130,31.6,רצח בנסיבות מחמירות,0,63,59.3,בגין רוצח,0,4,34.0,מהרצליה,0,2,58.0,בנסיבות,0,1,76.0,6,LOW,0,0,19,182,are
https://jus-tice.co.il/%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%94%d7%90%d7%9d-%d7%9c%d7%a4%d7%99-%d7%a6%d7%a8%d7%99%d7%9b%d7%94-%d7%91%d7%a4%d7%95%d7%a2%d7%9c-%d7%90%d7%95-%d7%a2%d7%a8%d7%9a-%d7%a9%d7%95%d7%9c%d7%99,0,0,0%,0,0,90,0.00%,14.6,3,1788,0.17%,46.8,10,3867,0.26%,53.9,מזונות אלמנה,0,248,66.9,חישוב הפרשי מזונות,0,116,67.1,רכב כחלק ממזונות,0,79,38.8,סכום מזונות לארבעה ילדים,0,78,44.9,מזונות ילדים אלמנה,0,73,49.8,56,MEDIUM,0,0,21,1066,alb
